亞帝歐,	3516
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,46.96,159.42,121.33,3.14,8.02,45.51,21.93,48.16,14.93,9.26,8.13,4.97,n/a
2005,39.78,181.91,161.60,1.97,7.47,48.86,29.06,49.41,30.77,13.32,NA,NA,36.31
2006,17.80,367.41,326.36,2.08,8.17,44.67,7.75,10.47,11.45,3.75,1.56,16.27,40.95
2007,21.10,208.17,190.94,1.54,4.22,86.49,6.92,8.54,23.06,3.45,10.59,-3.03,39.16
2008,17.16,187.44,176.11,1.23,3.33,109.60,-2.24,-2.89,-12.51,-1.04,107.30,7.23,34.95
2009,13.45,83.66,74.05,1.67,2.30,158.69,0.41,0.41,3.95,0.14,50.51,3.91,34.26
2010,14.09,52.91,30.45,1.66,1.03,354.36,-1.86,-2.22,-47.41,-0.72,0.45,-1.40,30.54
2011,15.90,68.16,41.28,2.53,0.81,450.61,-7.63,-9.08,-137.42,-2.73,12.41,1.56,29.63
2012,17.58,62.60,29.38,2.19,0.77,474.02,-11.82,-14.33,-232.70,-3.91,-12.12,-2.05,25.35
2013,23.94,242.93,188.58,3.81,2.70,135.18,-4.69,-6.28,-8.85,-1.57,9.88,1.54,24.74
2014,23.19,237.25,194.37,2.50,1.83,199.45,-8.83,-11.75,-26.05,-2.78,-15.06,-2.23,22.93
2015,17.02,333.07,255.13,2.56,1.76,207.38,-2.19,-2.94,-6.59,-0.67,8.86,0.87,23.09
2016,18.23,321.63,250.78,2.71,1.86,196.23,-9.78,-11.95,-23.18,-2.55,2.78,0.29,19.64
2017,21.46,284.69,218.88,2.42,1.65,221.21,0.84,0.92,1.68,0.24,0.00,0.00,25.77
2018,23.13,264.13,205.86,2.22,1.55,235.48,-3.14,-4.19,-8.18,-1.05,19.40,3.62,24.39
