年興,	1451
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.73,225.89,140.51,11.63,3.98,91.70,13.29,17.34,19.53,2.31,84.39,10.70,14.56
2001,15.92,208.76,114.79,10.48,4.19,87.11,15.49,18.88,25.34,2.61,154.67,14.17,15.48
2002,17.41,156.75,104.35,11.56,4.64,78.66,17.23,20.38,33.46,3.27,68.53,-0.91,16.61
2003,13.06,167.45,99.93,9.50,4.66,78.32,16.45,19.23,37.14,3.27,154.19,4.94,17.38
2004,12.35,162.98,96.58,11.33,5.05,72.27,12.91,14.66,27.62,2.54,108.61,0.77,17.33
2005,23.61,315.92,210.79,15.96,6.56,55.64,10.88,13.04,13.47,2.27,94.37,4.41,17.52
2006,25.03,148.59,70.67,9.68,4.37,83.52,9.48,12.33,13.22,2.34,7.25,0.00,20.37
2007,26.39,138.04,62.67,7.94,4.10,89.02,7.82,10.33,11.73,2.12,21.36,0.00,20.68
2008,24.72,134.15,54.35,7.83,4.11,88.80,0.91,0.92,1.17,0.18,13.21,0.00,17.78
2009,16.32,175.96,66.95,8.19,3.47,105.18,8.82,10.86,16.44,2.07,108.48,11.34,20.43
2010,19.04,194.50,77.37,8.72,3.88,94.07,9.91,11.89,14.40,2.50,-6.71,0.00,22.17
2011,21.98,287.88,124.13,7.46,3.41,107.03,5.24,6.46,6.79,1.44,-11.14,0.00,23.28
2012,22.34,243.16,117.28,7.25,3.42,106.72,5.62,7.12,6.75,1.64,47.43,3.95,23.43
2013,27.47,224.58,109.01,6.70,3.52,103.69,5.83,7.71,5.70,1.89,23.74,1.18,25.85
2014,26.68,356.38,190.54,5.49,3.39,107.66,5.00,6.70,5.25,1.75,65.03,3.00,25.38
2015,26.14,406.95,218.99,5.27,3.38,107.98,5.00,6.64,5.26,1.69,72.97,3.27,24.89
2016,24.54,382.47,225.08,5.43,3.68,99.18,5.56,7.32,5.63,1.83,88.62,6.12,24.64
2017,32.53,252.57,164.87,4.58,3.31,110.27,2.45,3.28,3.12,0.94,20.05,0.00,36.63
