碩禾,	3691
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,19.62,402.04,181.76,1.96,0.98,372.44,12.63,15.93,19.95,0.93,17.40,3.97,11.78
2009,34.08,271.53,245.96,4.99,6.37,57.29,49.34,72.25,30.77,17.21,47.10,22.10,27.37
2010,8.70,1126.33,1061.94,5.85,9.33,39.12,49.53,57.31,39.82,34.51,240.03,18.77,93.39
2011,8.65,1049.49,937.06,5.59,6.61,55.21,29.72,32.53,33.73,23.40,400.57,9.39,73.07
2012,10.93,787.94,690.68,5.56,7.83,46.61,17.55,19.45,17.25,13.75,131.87,-13.22,68.57
2013,28.00,273.51,239.34,3.84,10.66,34.24,14.71,18.74,12.56,12.24,11.39,-2.74,68.38
2014,48.15,373.53,276.80,3.88,7.34,49.72,20.92,35.13,15.32,24.54,-42.69,-14.54,81.18
2015,55.02,223.60,173.08,3.56,5.75,63.47,20.03,40.50,15.25,39.65,12.51,-2.39,106.58
2016,58.84,205.53,165.54,3.30,5.03,72.56,10.85,21.88,10.73,26.42,48.13,13.32,114.67
2017,65.78,159.36,123.60,2.55,3.59,101.67,0.35,-3.25,-2.40,-3.45,-11.46,-14.32,92.61
