第一銅,	2009
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,23.62,236.62,140.46,5.17,4.59,79.52,3.22,3.62,4.51,0.36,79.22,6.56,9.41
2001,31.40,161.22,106.14,4.99,4.10,89.02,-4.66,-7.23,-9.86,-0.69,26.46,4.15,9.54
2002,23.98,251.68,150.61,5.99,4.43,82.39,2.68,3.38,4.14,0.33,47.86,4.47,10.15
2003,23.58,264.45,172.40,6.51,4.30,84.88,4.26,5.50,6.80,0.57,45.20,4.54,10.76
2004,32.30,199.81,112.46,8.56,3.92,93.11,5.07,6.92,6.43,0.76,-5.35,-3.58,11.08
2005,21.38,319.51,141.96,7.31,3.38,107.98,5.04,6.79,5.78,0.75,45.62,1.61,11.15
2006,28.63,264.40,106.27,8.98,3.72,98.11,9.94,13.09,7.20,1.60,NA,NA,13.24
2007,28.25,252.94,88.50,9.28,3.47,105.18,7.08,9.49,5.13,1.23,48.45,2.84,12.74
2008,35.83,180.39,48.83,13.84,2.94,124.14,-10.94,-16.55,-9.08,-1.77,38.51,3.31,8.65
2009,26.72,236.06,81.85,11.35,2.22,164.41,11.94,17.03,13.91,1.77,44.06,7.09,12.20
2010,30.40,221.97,58.51,12.97,2.75,132.72,6.94,9.56,6.62,1.21,8.82,NA,13.09
2011,38.82,174.36,40.25,12.59,2.06,177.18,-0.34,-0.83,-0.62,-0.10,4.90,NA,9.81
2012,26.49,180.71,44.45,12.55,2.09,174.64,0.48,0.48,0.45,0.05,100.07,14.87,12.10
2013,26.67,181.49,63.77,14.96,2.65,137.73,0.88,0.98,1.16,0.12,24.83,3.72,12.17
2014,32.04,167.28,47.05,17.32,2.55,143.13,2.43,3.18,3.27,0.37,0.00,0.00,11.27
2015,36.97,137.12,40.28,15.17,2.12,172.16,-6.26,-9.83,-10.64,-0.95,24.64,2.70,8.00
2016,38.29,128.05,50.05,11.47,2.00,182.50,-3.07,-5.27,-6.36,-0.44,0.00,0.00,8.80
2017,32.40,142.88,42.78,12.48,1.92,190.10,5.00,7.45,8.84,0.75,0.00,0.00,11.33
2018,29.61,166.75,56.14,12.78,2.00,182.50,1.65,2.21,2.74,0.24,44.70,7.58,10.08
