大將,	1453
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,52.29,111.89,41.54,9.46,2.97,122.89,3.95,4.77,2.20,0.38,4.09,3.37,8.17
2002,61.38,67.84,38.19,5.71,3.65,100.00,-17.61,-42.80,-21.12,-2.93,20.54,22.88,5.08
2003,46.47,63.81,39.17,4.94,4.83,75.56,2.28,3.30,2.22,0.33,30.43,16.34,9.84
2004,48.34,92.61,54.10,5.12,4.19,87.11,-7.03,-14.56,-14.51,-1.38,-12.16,-6.54,8.50
2005,61.10,78.85,22.32,1.11,1.39,262.58,-38.94,-84.87,-630.56,-5.46,15.93,12.99,4.08
2006,73.93,91.14,19.47,3.05,0.22,1659.09,-6.51,-22.77,-82.38,-1.80,-15.23,-15.42,6.84
2007,52.12,148.07,41.44,9.28,1.39,262.58,5.71,12.99,6.77,0.70,-11.10,-5.35,5.25
2008,39.20,173.64,37.73,8.95,1.45,251.72,3.57,5.73,3.96,0.65,28.47,9.07,11.57
2009,43.05,110.76,48.03,7.12,1.19,306.72,4.21,6.25,8.36,0.76,42.94,18.14,12.67
2010,41.44,135.36,56.29,6.24,1.69,215.97,2.71,3.75,4.37,0.49,6.06,2.51,13.26
2011,22.11,340.24,84.27,3.52,0.59,618.64,0.82,1.07,3.36,0.10,-97.76,-16.05,11.38
2012,10.90,1036.41,511.84,22.50,1.29,282.94,11.56,13.68,17.58,1.61,556.34,27.48,12.60
2013,13.55,724.79,371.12,12.71,0.73,500.00,1.75,1.97,6.52,0.24,-30.55,-2.41,11.93
2014,26.12,310.66,74.46,13.51,0.49,744.89,-3.79,-4.80,-20.08,-0.54,-129.64,-29.51,10.76
2015,11.57,943.09,214.30,25.11,0.36,1013.88,4.49,5.52,17.06,0.62,250.12,14.74,11.30
2016,14.80,626.79,145.86,8.59,0.10,3650.00,-0.92,-1.06,-20.08,-0.12,-53.43,-4.89,11.04
2017,27.31,309.47,157.54,11.69,0.12,3041.66,-2.12,-2.70,-41.88,-0.30,-25.05,-9.12,10.87
