遠東銀,	2845
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,89.78,499.94,NA,NA,NA,NA,0.28,2.74,3.68,0.31,NA,NA,11.32
2001,91.27,152.04,NA,NA,NA,NA,0.26,2.74,3.78,0.32,NA,NA,11.16
2002,93.97,236.00,NA,NA,NA,NA,-2.25,-30.62,-40.04,-3.11,NA,NA,7.95
2003,92.99,289.90,NA,NA,NA,NA,1.59,24.39,27.71,2.39,NA,NA,10.34
2004,92.29,559.27,NA,NA,NA,NA,1.25,16.94,23.13,2.03,NA,NA,12.51
2005,92.85,294.07,NA,NA,NA,NA,0.50,6.76,8.78,0.80,NA,NA,12.15
2006,94.25,NA,NA,NA,NA,NA,-0.51,-8.05,-20.46,-0.89,NA,NA,0
2007,94.77,NA,NA,NA,NA,NA,-0.22,-4.04,-9.88,-0.42,NA,NA,0
2008,94.59,NA,NA,NA,NA,NA,-0.75,-14.04,-48.02,-1.43,NA,NA,0
2009,94.47,NA,NA,NA,NA,NA,0.34,6.18,20.58,0.64,NA,NA,0
2010,94.53,NA,NA,NA,NA,NA,0.55,10.08,29.75,1.10,NA,NA,0
2011,94.35,NA,NA,NA,NA,NA,0.56,10.00,27.64,1.12,NA,NA,0
2012,94.28,NA,NA,NA,NA,NA,0.57,10.00,27.55,1.15,NA,NA,0
2013,94.12,NA,NA,NA,NA,NA,0.64,11.05,32.27,1.30,NA,NA,12.26
2014,93.05,NA,NA,NA,NA,NA,0.73,11.33,33.97,1.31,NA,NA,12.67
2015,92.87,NA,NA,NA,NA,NA,0.73,10.43,34.86,1.30,NA,NA,12.85
2016,92.71,NA,NA,NA,NA,NA,0.59,8.12,29.64,1.04,NA,NA,13.16
2017,92.56,NA,NA,NA,NA,NA,0.50,6.82,27.39,0.90,NA,NA,13.44
