大華,	9905
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,6.55,906.41,712.63,4.31,2.79,130.82,5.16,5.45,14.78,0.84,111.13,-2.37,15.07
2001,7.88,729.28,575.08,4.65,2.48,147.17,5.22,5.62,16.49,0.85,116.88,1.40,14.98
2002,9.72,626.57,481.49,5.25,2.69,135.68,6.78,7.40,18.14,1.13,51.37,-1.41,15.27
2003,8.99,794.83,647.06,5.19,2.96,123.31,9.80,10.80,25.09,1.69,144.97,3.19,15.88
2004,8.94,860.91,687.60,5.49,3.64,100.27,8.00,8.77,17.74,1.37,143.16,-0.81,15.40
2005,10.97,687.54,482.97,5.25,3.01,121.26,8.04,8.93,18.04,1.41,54.17,-1.47,16.09
2006,10.58,785.72,540.47,5.97,2.67,136.70,6.60,7.39,13.95,1.21,69.06,-0.85,16.72
2007,10.70,843.93,590.75,5.71,2.84,128.52,5.52,6.18,11.79,1.04,90.21,-0.24,16.88
2008,12.79,633.25,362.43,6.07,2.35,155.31,4.85,5.49,10.47,0.93,32.95,-2.34,17.06
2009,11.68,787.60,608.38,6.48,2.60,140.38,8.82,10.05,19.21,1.77,218.69,6.93,18.12
2010,12.68,621.26,451.57,6.57,3.65,100.00,10.36,11.80,20.78,2.17,82.71,1.01,18.64
2011,12.62,611.31,397.51,7.63,3.22,113.35,11.14,12.74,20.67,2.48,81.56,-0.75,20.33
2012,11.85,731.81,521.28,8.36,3.10,117.74,11.56,13.17,21.10,2.72,198.33,3.01,20.91
2013,31.77,261.41,167.77,6.75,3.87,94.31,9.40,13.11,10.49,2.88,41.40,4.03,22.33
2014,28.63,274.42,189.26,6.55,3.67,99.45,7.91,11.17,9.71,2.56,64.92,7.23,23.50
2015,24.96,306.92,222.56,6.59,4.33,84.29,7.13,9.65,8.67,2.26,52.51,2.65,23.41
2016,27.19,266.70,191.43,5.35,4.63,78.83,6.17,8.31,8.29,1.93,72.51,8.57,22.92
2017,25.33,302.93,204.20,5.15,4.37,83.52,6.24,8.42,8.23,1.93,21.64,-0.48,22.86
