應華,	5392
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,56.97,105.40,60.13,3.64,3.43,106.41,-14.02,-30.46,-25.90,-1.33,NA,NA,3.60
2001,29.49,173.25,103.60,2.59,2.13,171.36,-13.07,-25.27,-34.17,-1.59,NA,NA,7.94
2002,37.41,73.18,59.90,1.63,2.25,NA,-39.05,-59.66,-159.75,-5.32,NA,NA,6.47
2003,52.24,37.44,31.67,4.06,2.37,154.00,-32.87,-60.87,-67.74,-5.24,NA,NA,6.04
2004,30.33,293.74,293.74,3.09,2.32,157.32,-30.38,-53.14,-89.98,-5.25,NA,NA,6.90
2005,23.37,199.00,199.00,4.20,NA,NA,26.56,36.00,28.12,3.19,32.72,9.53,10.11
2006,45.89,55.43,55.43,2.77,NA,NA,21.59,34.88,39.62,4.20,23.16,19.23,13.99
2007,46.09,182.14,182.14,3.14,NA,NA,31.70,57.77,48.41,10.29,27.83,2.38,22.71
2008,49.14,106.74,106.74,2.87,NA,NA,18.20,33.66,24.86,8.10,69.86,21.84,26.87
2009,24.16,117.16,117.16,2.56,NA,NA,17.15,26.08,34.23,8.60,46.58,14.79,40.50
2010,31.21,133.53,133.53,3.18,NA,NA,17.97,23.98,41.49,9.97,56.07,4.51,42.64
2011,30.61,163.04,163.04,2.76,NA,NA,7.08,9.15,19.33,3.82,60.76,7.13,42.94
2012,30.03,66.27,66.27,2.54,NA,NA,3.49,3.73,8.10,1.57,14.65,0.20,41.29
2013,32.17,284.06,254.35,3.66,7.64,47.77,2.80,4.01,4.35,2.21,2.20,-0.78,50.10
2014,28.03,261.15,238.07,3.64,8.03,45.45,1.02,1.18,1.78,1.50,12.11,2.35,48.71
2015,47.27,217.99,187.12,4.13,7.93,46.02,1.80,2.53,2.47,1.49,2.75,0.68,43.66
2016,48.93,176.29,144.89,4.11,6.69,54.55,1.42,1.88,1.41,0.71,16.27,4.36,40.69
2017,51.81,131.30,106.91,4.08,7.20,50.69,3.07,5.45,3.03,2.09,18.94,8.88,38.75
2018,51.24,165.93,132.91,4.40,6.65,54.88,1.79,2.90,1.62,0.29,16.30,5.25,33.85
