聯成,	1313
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.10,178.20,137.20,5.02,4.33,84.29,4.20,2.80,7.20,0.35,5.30,NA,12.70
2001,30.90,157.20,109.40,6.09,5.29,68.99,1.60,0.10,0.20,0.01,151.30,8.50,12.55
2002,27.30,136.10,88.60,7.89,7.07,51.62,5.00,6.10,14.60,0.80,37.50,2.90,13.29
2003,27.60,423.90,301.80,7.60,6.90,52.89,3.80,4.60,9.60,0.61,57.10,1.00,13.47
2004,27.50,324.80,196.10,8.30,5.70,64.03,6.60,8.70,14.60,1.18,135.50,5.10,13.70
2005,24.10,246.70,158.20,8.50,6.20,58.87,5.20,6.80,10.70,0.92,88.90,3.30,14.02
2006,29.00,241.50,142.90,8.05,5.65,64.60,11.50,15.40,27.60,2.36,-12.50,-2.30,16.71
2007,25.80,216.90,101.20,9.60,5.60,65.17,10.90,14.60,25.70,2.47,121.60,3.90,18.29
2008,24.50,328.60,150.00,12.70,6.20,58.87,0.20,0.40,0.70,0.06,40.60,-2.80,16.15
2009,22.10,148.60,66.50,11.50,4.70,77.65,7.90,10.10,24.80,1.74,32.80,-1.30,18.20
2010,14.50,276.40,168.70,13.60,5.80,62.93,13.10,15.80,31.80,2.66,81.30,0.70,17.97
2011,23.60,110.40,62.90,11.90,4.80,76.04,4.80,5.80,14.50,1.00,9.00,-8.20,16.49
2012,23.30,299.40,135.50,11.30,4.50,81.11,5.50,6.80,16.80,1.08,65.20,0.10,16.03
2013,57.80,143.60,110.00,13.74,6.85,53.28,2.10,3.20,1.10,0.52,17.30,7.40,16.47
2014,56.74,157.53,121.71,14.45,8.55,42.69,0.04,-1.28,-0.45,-0.21,12.38,4.31,16.30
2015,51.31,180.50,140.09,15.30,8.72,41.85,0.00,-0.93,-0.39,-0.15,28.10,7.11,15.67
2016,49.42,172.22,101.93,14.98,8.55,42.69,3.57,5.98,2.56,0.96,14.79,3.01,16.25
2017,52.75,136.65,73.31,15.13,7.26,50.27,6.47,11.80,4.62,2.02,8.45,1.46,18.23
2018,56.79,196.24,94.60,16.19,7.23,50.48,2.42,3.67,1.23,0.59,6.02,-1.16,15.52
