地心引力,	3629
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,42.54,133.59,96.93,11.57,5.12,71.28,3.00,4.17,2.49,0.45,15.59,5.60,10.87
2009,38.76,193.63,160.66,9.23,4.66,78.32,8.46,13.39,8.46,1.54,58.46,14.29,12.17
2010,34.16,215.60,179.27,5.72,6.10,59.83,3.78,5.30,3.87,0.66,38.87,6.45,13.01
2011,56.12,138.98,115.81,4.81,5.92,61.65,-0.87,-3.09,-2.32,-0.39,25.60,8.81,12.30
2012,62.71,107.99,91.19,4.08,5.18,70.46,-19.07,-49.52,-34.82,-5.51,-45.79,-23.79,7.61
2013,59.14,107.33,88.54,3.40,3.36,108.63,-11.40,-31.52,-21.48,-2.05,20.37,6.90,5.49
2015,61.60,133.04,97.02,3.19,2.13,171.36,35.47,-102.70,-79.99,-7.55,39.89,7.47,6.29
2016,42.11,265.19,211.76,4.83,3.00,121.66,58.15,-128.73,-110.31,-7.49,*****,8.12,5.13
2017,26.57,381.18,376.82,5.84,5.35,68.22,-49.87,-78.85,-112.67,-5.24,42.79,9.32,3.42
2018,18.14,244.60,241.43,5.33,NA,NA,-17.82,-22.73,-55.73,-1.41,0.00,0.00,6.04
