全坤建,	2509
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,58.62,143.34,19.58,19.13,0.17,2147.05,2.66,3.55,8.38,0.42,*****,*****,11.88
2001,54.84,149.80,15.38,18.04,0.14,2607.14,1.92,0.15,0.46,0.02,15.10,11.92,11.73
2002,46.37,165.79,21.00,33.03,0.44,829.54,-4.63,-13.72,-21.51,-1.58,49.50,31.36,9.73
2003,51.99,150.99,29.44,19.06,0.32,1140.62,-16.22,-34.26,-94.00,-2.85,16.65,11.79,6.89
2004,53.57,138.78,15.33,24.36,0.29,1258.62,4.88,8.51,17.27,1.09,0.00,0.00,13.61
2005,52.48,174.48,19.78,18.20,0.25,1460.00,5.12,9.25,21.04,1.32,0.00,0.00,14.93
2006,57.26,159.10,11.57,24.08,0.37,986.48,6.95,13.74,19.38,2.15,0.00,0.00,16.37
2007,54.15,177.13,12.68,31.36,0.37,986.48,9.16,19.10,23.04,3.52,0.00,0.00,19.49
2008,44.95,205.59,3.74,58.25,0.38,960.52,6.68,12.51,15.35,2.49,54.40,24.66,19.81
2009,48.41,186.83,5.81,92.31,0.25,1460.00,6.92,12.44,28.00,2.56,0.00,0.00,20.92
2010,51.29,226.76,7.61,175.88,0.29,1258.62,6.12,12.10,20.25,2.62,22.84,4.42,22.28
2011,48.18,159.19,9.95,423.47,0.30,1216.66,6.09,11.57,18.77,2.60,13.99,3.89,22.65
2012,34.23,216.67,24.27,616.31,0.25,1460.00,4.23,6.78,16.55,1.52,118.34,44.87,22.09
2013,29.98,303.36,83.67,82.56,0.09,4055.55,7.81,11.15,115.82,2.61,0.00,0.00,23.64
2014,55.03,171.05,36.84,12.29,0.01,36500.00,-3.00,-5.66,-564.14,-1.34,0.00,0.00,20.97
2015,53.15,178.86,51.91,86.83,0.59,618.64,9.51,19.22,18.40,4.00,14.16,11.80,23.97
2016,54.12,174.49,33.76,7.90,0.08,4562.50,-0.01,-1.35,-8.70,-0.37,-2.71,-10.51,21.98
2017,58.29,161.02,34.28,16.07,0.16,2281.25,1.05,0.84,2.55,0.19,0.00,0.00,20.43
