中鋼構,	2013
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,53.50,115.67,58.84,2.87,2.94,124.14,4.60,6.47,3.77,1.19,-17.62,-18.97,18.48
2001,57.34,112.25,74.89,2.84,3.44,106.10,4.56,7.05,3.17,1.27,-14.59,-13.20,18.18
2002,59.26,110.63,38.69,2.98,2.92,125.00,2.48,4.03,1.82,0.70,5.23,2.19,17.15
2003,61.93,112.18,48.49,4.55,2.56,142.57,1.59,2.96,1.16,0.49,7.18,6.32,16.35
2004,63.88,110.09,37.84,6.81,3.35,108.95,2.15,4.60,1.23,0.77,0.00,0.00,16.85
2005,59.13,112.88,45.18,6.12,3.21,113.70,2.68,6.05,1.70,1.02,34.01,28.86,17.18
2006,61.32,113.23,45.72,6.54,3.45,105.79,3.61,8.17,2.43,1.50,-1.24,-3.70,19.45
2007,63.34,111.49,37.80,6.24,3.18,114.77,3.76,8.57,2.52,1.70,-6.96,-11.30,20.20
2008,67.10,109.44,37.77,8.34,3.92,93.11,3.36,7.46,1.52,1.48,-10.49,-17.90,19.59
2009,52.01,118.12,39.46,5.94,2.63,138.78,3.02,7.15,2.55,1.45,86.85,57.34,20.86
2010,47.58,133.27,38.23,9.93,3.28,111.28,4.92,9.57,3.75,2.09,4.42,0.00,21.21
2011,59.66,110.60,32.15,10.97,3.34,109.28,6.59,13.16,4.05,2.87,-35.47,0.00,22.35
2012,56.18,105.43,40.94,9.19,3.46,105.49,5.96,13.50,3.94,3.06,34.13,27.50,23.02
2013,68.32,111.36,41.09,7.98,3.73,97.85,3.52,9.72,2.23,2.25,-12.64,-24.50,23.34
2014,-66.87,112.83,38.86,6.89,3.08,118.50,2.19,5.67,1.48,1.32,-4.09,-10.10,23.33
2015,70.77,107.58,40.80,5.52,2.58,141.47,1.61,3.90,1.11,0.90,-11.35,-20.00,22.64
2016,71.48,109.65,42.22,5.00,2.70,135.18,0.88,1.67,0.42,0.37,-2.60,-5.22,22.05
2017,71.09,108.07,40.60,4.86,2.59,140.92,0.71,1.29,0.33,0.28,9.24,12.01,21.63
2018,75.05,107.25,28.88,6.72,2.59,140.92,1.07,2.80,0.58,0.61,-8.67,-14.97,21.87
