鎰勝,	6115
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,33.55,153.99,131.99,3.59,13.04,27.99,13.84,22.40,11.20,4.23,26.09,7.45,20.43
2001,34.91,169.04,149.26,2.98,19.08,19.12,11.43,17.26,11.16,3.06,27.76,8.28,19.09
2002,49.96,150.88,143.48,3.20,33.81,10.79,12.30,21.69,12.15,3.75,10.31,0.99,18.78
2003,44.70,126.09,119.51,3.36,44.57,8.18,14.99,27.44,15.84,4.97,18.52,2.00,19.88
2004,45.30,109.09,103.90,3.81,55.24,6.60,10.47,18.32,10.06,3.13,18.68,4.41,17.81
2005,44.86,115.52,111.09,3.71,63.48,5.74,10.06,17.65,8.88,3.10,-14.60,-11.31,19.19
2006,36.79,254.78,247.38,3.78,53.87,6.77,16.68,27.35,13.09,5.52,6.79,-4.33,22.73
2007,36.05,195.93,192.99,3.23,102.16,3.57,13.81,21.33,10.60,4.70,28.48,1.19,23.47
2008,33.37,126.43,125.40,3.54,201.88,1.80,13.54,20.25,11.17,4.50,36.91,5.85,23.35
2009,30.36,145.70,144.60,3.43,267.96,1.36,17.86,25.89,19.75,6.37,41.66,8.19,26.25
2010,36.32,108.62,107.40,3.88,281.71,1.29,11.03,16.34,11.42,4.14,8.71,-4.12,24.40
2011,34.79,99.04,97.96,3.76,262.57,1.39,11.31,17.27,11.91,4.50,11.54,-6.29,27.11
2012,36.52,118.03,116.90,3.73,231.38,1.57,9.99,15.24,12.40,4.12,19.02,-4.47,26.98
2013,37.86,271.65,243.22,3.30,11.38,32.07,8.62,13.64,8.20,3.84,26.88,1.87,29.06
2014,35.00,256.41,233.14,3.28,10.94,33.36,7.78,11.87,8.07,3.50,33.55,4.09,29.83
2015,33.31,249.30,232.71,3.16,11.62,31.41,7.64,11.49,8.58,3.39,32.50,3.97,29.22
2016,38.84,236.68,217.28,3.11,11.39,32.04,9.00,14.06,10.49,4.08,22.60,0.84,28.60
2017,38.95,234.91,212.88,3.10,11.19,32.61,5.63,8.93,6.45,2.44,14.06,-5.31,26.82
