力麒,	5512
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.16,156.71,2.06,4.32,0.13,2807.69,1.00,2.15,7.52,0.38,8.59,-1.58,16.61
2001,56.03,141.95,5.07,18.57,0.04,9125.00,-0.59,-1.33,-19.34,-0.23,NA,NA,16.63
2002,56.92,131.43,5.80,88.31,0.17,2147.05,-0.68,-2.22,-7.68,-0.37,0.30,0.38,16.23
2003,51.21,138.82,5.23,146.33,0.40,912.50,0.80,0.59,0.98,0.10,28.77,21.16,16.33
2004,63.06,116.45,4.55,73.47,0.33,1106.06,1.54,2.95,5.15,0.50,0.00,0.00,17.04
2005,66.11,108.02,6.61,53.62,0.25,1460.00,2.37,5.99,10.07,1.04,3.50,3.21,17.56
2006,67.83,115.87,8.02,92.78,0.18,2027.77,4.43,12.26,24.47,2.15,0.00,0.00,18.40
2007,74.34,122.90,9.83,38.81,0.25,1460.00,2.41,7.50,9.33,1.32,0.00,0.00,18.04
2008,70.29,117.63,9.08,19.11,0.16,2281.25,1.09,2.94,5.30,0.47,1.29,1.09,16.91
2009,58.92,137.01,11.22,13.06,0.21,1738.09,4.02,10.82,18.44,1.91,19.89,22.68,17.86
2010,55.80,152.49,9.23,12.45,0.15,2433.33,5.95,13.56,33.43,2.31,0.21,-1.07,17.92
2011,50.93,157.49,10.80,34.42,0.10,3650.00,3.55,7.36,31.07,1.25,27.65,18.45,17.30
2012,45.89,151.42,11.46,139.34,0.35,1042.85,9.03,17.35,27.62,3.02,17.97,12.63,18.78
2013,54.11,166.34,30.82,2.37,0.10,3650.00,2.85,5.31,26.27,0.97,-3.46,-1.82,16.90
2014,50.77,181.32,42.64,9.58,0.29,1258.62,4.61,8.87,19.84,1.63,9.82,3.07,18.12
2015,50.53,206.18,45.67,4.22,0.07,5214.28,1.11,1.50,12.09,0.19,-14.79,-3.49,17.92
2016,50.40,202.96,48.94,5.79,0.10,3650.00,1.27,1.91,11.70,0.18,-6.02,-3.44,18.01
2017,51.55,181.17,44.77,10.57,0.24,1520.83,2.93,5.31,16.07,0.94,6.25,0.88,18.44
2018,55.82,163.33,43.31,7.83,0.28,1303.57,1.05,1.33,3.90,0.10,-6.43,-2.98,17.88
