茂迪,	6244
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,43.49,371.00,238.00,5.70,2.53,144.26,7.54,11.30,9.65,1.11,29.70,4.90,12.77
2002,39.19,270.71,187.34,6.94,3.49,104.58,16.54,26.67,16.16,3.46,56.26,13.97,14.39
2003,58.01,702.28,571.42,7.01,5.04,72.42,21.91,45.16,19.35,6.80,37.82,3.93,18.18
2004,36.06,183.06,145.09,9.39,7.70,47.40,55.68,58.06,22.84,12.53,104.81,44.69,28.90
2005,22.54,315.09,99.72,14.29,4.04,90.34,43.60,60.30,26.94,14.19,46.88,5.65,29.86
2006,38.57,353.28,215.06,11.86,4.61,79.17,36.77,56.00,27.88,16.01,1.15,0.13,38.60
2007,23.67,538.05,355.78,14.35,5.99,60.93,18.86,25.74,15.68,12.55,0.00,0.00,65.07
2008,33.09,543.61,364.28,17.33,6.46,56.50,12.64,16.89,10.07,9.23,117.16,4.43,55.49
2009,37.39,326.97,223.98,7.75,5.46,66.84,1.00,0.99,0.86,0.44,50.66,3.03,42.44
2010,30.21,289.63,248.15,9.99,11.00,33.18,17.19,25.29,15.39,12.30,94.45,7.43,61.10
2011,38.60,114.74,99.70,7.06,12.56,29.06,-7.32,-11.63,-12.02,-5.61,3.37,-16.72,43.40
2012,42.41,497.98,428.99,4.94,11.05,33.03,-17.84,-30.72,-49.33,-11.52,0.00,0.00,31.57
2013,52.09,192.17,155.39,6.90,9.35,39.03,1.41,1.71,1.13,0.58,29.58,8.66,32.43
2014,52.04,113.10,92.37,5.07,8.01,45.56,-3.24,-7.73,-5.29,-2.41,-3.91,-3.08,29.81
2015,56.63,150.09,115.19,4.23,8.79,41.52,-1.48,-4.56,-2.54,-1.37,13.66,5.28,29.38
2016,56.80,139.08,119.90,4.25,11.02,33.12,-2.20,-6.56,-3.15,-1.86,29.00,12.92,26.84
2017,62.48,111.54,96.72,3.23,11.39,32.04,-9.11,-24.59,-13.11,-5.92,0.18,0.13,20.76
