志信,	2611
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,22.90,234.90,232.00,10.10,NA,NA,0.80,1.00,2.00,0.13,38.50,9.50,13.16
2002,22.50,225.10,220.80,13.90,NA,NA,5.70,6.90,7.10,0.93,28.30,7.40,12.74
2003,30.50,136.50,133.20,7.60,NA,NA,3.60,4.60,4.80,0.66,NA,NA,13.69
2004,37.80,109.50,107.90,5.60,NA,NA,-0.40,-1.20,-1.70,-0.18,9.20,0.90,14.05
2005,61.90,109.00,108.40,4.60,NA,NA,-0.70,-2.00,-6.20,-0.28,NA,NA,13.46
2006,54.30,136.00,135.20,13.50,NA,NA,4.30,9.20,13.80,1.31,35.30,24.70,14.93
2007,50.57,108.88,108.18,9.63,NA,NA,3.09,4.61,9.95,0.68,15.85,9.13,13.64
2008,50.89,104.82,104.09,6.76,NA,NA,1.54,0.48,0.97,0.06,12.10,6.33,11.73
2009,46.68,125.66,124.69,4.13,NA,NA,1.04,0.36,0.61,0.04,21.78,14.78,12.14
2010,38.73,118.13,115.85,1.93,32.29,11.30,0.94,0.50,2.48,0.06,23.52,13.11,11.79
2011,42.50,110.47,107.84,6.47,16.50,22.12,-2.76,-6.16,-28.27,-0.66,2.13,1.44,10.24
2012,14.50,348.23,337.20,20.53,44.30,8.23,27.29,38.18,30.65,4.61,656.08,79.91,15.34
2013,36.82,138.22,134.21,3.38,28.83,12.66,0.98,0.70,1.33,0.11,-3.54,-1.22,15.00
2014,40.10,124.69,118.59,3.55,27.30,13.36,2.02,2.35,4.84,0.40,15.18,3.76,14.89
2015,38.80,106.71,103.11,4.86,22.78,16.02,1.38,1.25,2.61,0.20,6.24,1.53,14.11
2016,39.70,130.28,124.83,4.66,26.44,13.80,-0.90,-2.40,-5.38,-0.37,0.06,-0.75,13.58
2017,36.30,134.36,129.15,4.05,23.17,15.75,0.67,0.36,0.97,0.06,-1.89,-0.89,14.17
2018,34.60,150.47,144.53,3.84,25.46,14.33,1.54,1.83,5.50,0.29,8.15,2.51,14.44
