碩天,	3617
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,43.95,213.65,153.07,4.18,5.17,70.59,22.86,41.79,13.49,9.86,32.73,17.39,29.51
2008,27.34,372.94,315.94,3.90,6.04,60.43,15.43,23.69,10.88,6.05,28.89,6.17,29.70
2009,23.15,444.35,395.22,3.05,5.68,64.26,11.12,14.82,12.31,5.22,93.33,15.01,36.94
2010,24.12,428.92,363.73,3.38,6.00,60.83,10.20,13.36,11.31,5.02,8.43,-5.78,38.05
2011,28.52,320.12,271.55,2.80,5.06,72.13,7.36,9.99,9.16,3.84,46.14,6.18,38.21
2012,31.75,282.28,235.19,2.92,5.40,67.59,9.00,12.90,10.02,5.00,19.99,-1.04,39.32
2013,35.09,256.69,165.85,5.83,1.77,206.21,8.88,13.18,8.65,5.36,0.00,-8.71,41.75
2014,34.50,263.63,171.25,5.49,1.74,209.77,8.66,13.10,8.52,5.64,26.48,4.23,43.78
2015,28.11,317.70,196.81,5.81,1.91,191.09,11.47,16.55,9.41,7.45,41.11,6.45,46.88
2016,28.45,316.82,209.57,5.98,1.95,187.17,13.29,18.53,10.41,9.02,60.49,14.07,50.69
2017,53.22,153.99,100.92,5.86,2.13,171.36,7.98,13.84,7.38,7.11,10.73,0.20,52.45
2018,53.08,141.82,84.13,5.27,2.03,179.80,6.70,13.70,7.11,7.22,10.55,1.09,54.77
