凱柏實業,	3073
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,42.33,198.84,134.48,6.03,5.76,63.36,2.17,3.26,1.14,0.47,19.16,7.74,15.16
2006,41.14,201.73,124.80,4.97,5.60,65.17,7.12,11.87,4.39,1.80,-36.08,-19.04,16.05
2007,36.49,231.95,160.79,6.22,6.72,54.31,9.34,14.62,4.47,2.44,7.00,-0.77,17.72
2008,54.20,554.59,460.61,5.19,8.58,42.54,2.49,3.76,1.09,0.55,-107.22,-22.42,14.17
2009,36.93,443.45,303.09,6.88,9.57,38.14,1.59,1.34,0.41,0.26,54.65,8.21,19.53
2010,35.64,141.59,92.58,9.22,8.39,43.50,-14.21,-23.30,-9.25,-3.93,38.59,19.24,15.04
2011,35.84,849.74,646.42,6.06,4.24,86.08,-8.19,-13.77,-9.21,-1.98,56.44,3.95,13.74
2012,64.81,64.08,56.65,5.54,3.48,104.88,-74.22,-140.45,-100.09,-11.33,-97.56,-167.66,3.43
2013,22.94,349.48,342.36,2.68,1.43,255.24,2.68,1.89,2.51,0.16,2.23,0.88,8.62
2014,42.13,387.32,222.89,2.36,1.41,258.86,-14.67,-23.42,-83.23,-1.59,-199.82,-31.43,7.46
2015,44.19,342.23,136.27,1.63,0.28,1303.57,-4.65,-9.30,-74.05,-0.66,-89.41,-9.35,6.65
2016,41.95,362.74,331.03,38.39,1.97,185.27,0.45,-0.15,-0.22,0.00,202.01,31.22,6.60
2017,43.71,238.63,230.67,9.51,4.94,73.88,-6.78,-12.69,-53.47,-0.68,-15.76,-2.92,5.78
2018,45.32,156.25,150.95,15.90,28.62,12.75,-6.27,-12.32,-35.92,-0.54,-33.68,-7.45,5.35
