蒙恬,	5211
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.43,168.84,156.40,4.70,28.97,12.59,18.19,29.50,16.33,3.30,29.44,10.92,n/a
2001,13.55,390.29,350.10,4.06,14.26,25.59,16.66,21.13,20.24,3.08,74.91,5.36,16.62
2002,13.65,435.62,399.34,2.98,12.95,28.18,12.09,13.99,18.68,2.11,39.88,-2.50,15.56
2003,33.21,600.92,570.98,2.77,12.36,29.53,12.46,16.45,22.41,2.53,134.79,6.85,15.90
2004,35.97,151.09,140.79,2.90,9.81,37.20,5.58,7.93,10.07,1.01,32.49,11.77,12.77
2005,36.40,175.65,162.34,3.09,6.20,58.87,5.45,7.98,10.58,1.01,56.42,19.77,12.99
2006,22.54,307.80,281.37,4.69,5.21,70.05,10.62,14.60,22.80,2.10,81.20,13.56,14.62
2007,15.52,471.41,432.51,5.50,5.47,66.72,13.22,16.25,26.31,2.28,131.03,7.82,17.13
2008,14.43,541.75,502.67,5.26,5.46,66.84,12.22,14.36,24.12,2.31,173.27,7.28,16.41
2009,13.43,581.49,516.58,5.27,4.87,74.94,12.01,13.93,25.71,2.29,100.41,-0.17,16.75
2010,15.99,498.33,441.16,6.06,4.55,80.21,17.04,20.00,30.26,3.46,164.75,11.30,17.89
2011,13.14,667.39,624.23,4.92,4.22,86.49,10.51,12.30,22.32,2.23,99.16,-5.37,18.29
2012,13.91,618.34,523.11,5.56,4.37,83.52,8.07,9.33,17.80,1.68,167.52,4.99,17.70
2013,15.33,597.93,479.41,6.54,1.95,187.17,3.94,4.66,7.69,0.79,62.65,-0.74,16.72
2014,13.40,713.39,585.66,6.89,1.79,203.91,4.68,5.47,9.77,0.92,77.21,1.98,16.84
2015,11.78,873.14,730.20,7.12,1.69,215.97,3.26,3.73,7.54,0.63,64.69,0.36,16.68
2016,11.78,887.66,731.38,8.33,1.79,203.91,4.06,4.61,9.15,0.77,91.57,3.18,16.58
2017,12.11,909.45,771.68,7.44,1.67,218.56,2.81,3.20,6.57,0.52,93.13,0.31,16.28
