唐榮,	2035
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,98.18,38.20,8.98,20.87,5.31,68.73,7.18,-3929.13,9.00,2.22,14.44,9.87,0.78
2004,91.20,55.37,3.57,42.28,5.03,72.56,8.35,131.18,8.44,2.66,10.72,6.43,3.43
2005,79.98,80.32,35.90,22.67,4.90,74.48,4.87,28.22,5.14,3.02,17.96,9.84,14.54
2009,68.74,92.26,39.51,17.36,4.75,76.84,7.86,27.37,9.42,4.68,17.50,3.56,19.59
2010,67.89,118.15,35.44,20.87,6.10,59.83,0.60,0.58,0.19,0.12,NA,NA,20.43
2011,63.31,127.42,43.86,20.09,5.51,66.24,2.69,6.50,2.39,1.38,NA,NA,22.11
2013,74.72,123.98,53.84,9.31,2.81,129.89,-3.25,-12.74,-5.13,-2.76,NA,NA,17.84
2014,71.47,118.82,55.33,8.30,3.47,105.18,1.73,5.22,1.79,1.00,29.17,8.54,18.42
2015,70.54,101.98,19.02,38.81,3.68,99.18,-4.29,-15.54,-7.24,-2.66,16.19,2.17,15.80
2016,68.79,105.25,15.91,44.48,3.76,97.07,3.05,8.72,3.87,1.44,19.95,2.94,17.17
2017,68.66,103.97,20.50,49.45,5.35,68.22,1.60,4.00,1.29,0.69,0.00,0.00,17.60
