崑鼎,	6803
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,16.12,34.43,34.39,NA,NA,NA,20.02,27.60,87.79,7.65,227.87,9.81,28.66
2009,15.45,89.99,89.98,NA,NA,NA,20.42,24.11,90.91,7.15,429.98,1.58,30.66
2010,19.85,2317.54,2317.40,NA,NA,NA,19.70,23.94,93.15,8.00,1869.33,-4.18,36.20
2011,14.00,2204.02,2203.74,NA,NA,NA,20.30,24.08,93.45,9.44,2581.29,2.38,44.32
2012,9.84,2322.58,2321.91,NA,NA,NA,19.81,22.32,93.95,10.39,2809.73,1.44,48.26
2013,36.83,217.60,213.42,4.17,NA,NA,9.05,16.45,16.54,10.06,101.73,16.88,62.62
2014,35.34,202.83,196.92,4.19,NA,NA,9.61,16.38,17.17,10.47,73.06,10.76,65.03
2015,35.85,199.15,190.61,4.05,NA,NA,9.65,16.39,17.42,10.84,62.62,10.52,67.40
2016,28.09,273.84,262.32,4.93,NA,NA,11.39,18.60,17.11,12.80,61.68,3.90,70.45
2017,25.88,279.42,259.95,4.60,NA,NA,10.63,16.26,17.00,11.41,90.49,7.58,70.10
