可成,	2474
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,15.10,595.40,545.01,3.52,6.05,60.33,11.95,14.69,21.25,3.05,-69.56,-13.67,29.63
2001,12.75,417.44,353.83,3.11,4.07,89.68,10.11,11.55,30.22,3.00,103.80,9.99,27.16
2002,27.12,642.00,564.73,5.43,6.16,59.25,9.11,11.14,17.85,2.44,102.31,8.50,23.15
2003,42.80,930.08,867.25,4.45,7.18,50.83,17.85,27.80,48.77,6.34,25.22,0.40,25.62
2004,34.67,124.28,116.26,3.08,7.00,52.14,23.94,38.46,116.38,9.25,38.08,5.40,26.85
2005,22.23,923.34,906.70,3.13,8.57,42.59,35.10,47.60,362.90,13.93,81.17,1.30,38.44
2006,4.79,399.38,386.86,3.16,12.18,29.96,37.78,42.83,500.80,15.68,41.85,-1.04,46.52
2007,6.60,130.16,121.19,3.29,18.83,19.38,30.07,31.90,288.10,13.29,-3.29,-4.90,47.73
2008,17.70,115.06,106.69,2.93,20.56,17.75,13.78,15.72,115.86,7.25,26.60,-4.44,49.11
2009,23.21,443.12,430.01,1.00,6.10,59.83,8.66,10.81,376.04,5.01,7.51,-1.21,48.06
2010,20.60,149.18,138.66,2.76,13.41,27.21,10.88,13.71,160.33,6.66,-14.82,-4.23,49.14
2011,16.12,231.24,224.26,3.83,43.00,8.48,19.96,24.13,64.42,14.93,22.68,-2.41,74.35
2012,16.80,98.24,94.62,2.10,24.99,14.60,15.67,18.64,92.74,14.51,30.35,-0.55,81.30
2013,30.08,206.96,191.80,2.65,7.88,46.31,13.59,20.48,31.95,18.38,63.71,17.31,97.92
2014,29.84,248.22,216.18,2.87,6.16,59.25,14.87,21.12,32.36,23.52,83.85,18.32,124.48
2015,32.41,230.76,209.41,3.34,6.89,52.97,16.40,23.79,30.55,32.61,74.07,18.17,150.26
2016,34.08,223.32,215.02,2.56,8.35,43.71,12.42,18.51,27.89,28.58,46.23,11.18,159.18
2017,37.74,195.84,180.04,2.84,8.05,45.34,11.02,17.09,23.42,28.35,42.49,13.57,172.71
2018,41.15,188.96,162.00,3.33,3.29,110.94,12.02,19.69,29.33,36.31,25.89,8.37,196.29
