明安,	8938
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.00,165.00,122.00,6.49,9.74,37.47,6.00,9.00,4.00,1.13,16.00,3.00,12.72
2001,28.00,222.00,168.00,6.36,12.53,29.13,20.00,28.00,10.00,3.84,57.00,14.00,15.63
2002,43.00,146.00,128.00,7.49,21.62,16.88,25.00,39.00,12.00,6.62,24.00,2.00,19.04
2003,37.00,150.00,126.00,8.38,30.51,11.96,29.00,49.00,15.00,10.22,43.00,3.00,23.97
2004,51.00,158.00,138.00,8.77,29.90,12.20,20.00,37.00,12.00,8.09,59.00,15.00,23.18
2005,51.00,152.00,123.00,7.96,19.16,19.05,14.00,29.00,10.00,6.63,34.00,1.00,23.94
2006,45.00,148.00,102.00,8.99,12.43,29.36,14.00,25.00,9.00,5.94,42.00,3.00,24.12
2007,38.00,156.00,124.00,9.59,13.96,26.14,14.00,24.00,8.00,6.01,54.00,6.36,26.12
2008,34.00,191.00,164.00,9.08,18.40,19.83,12.00,19.00,7.00,4.84,70.00,11.30,25.55
2009,31.00,217.00,190.00,7.51,18.37,19.86,13.00,20.00,9.00,5.26,84.00,17.10,27.52
2010,27.00,205.00,175.00,8.33,23.32,15.65,9.00,13.00,6.00,3.60,21.00,-4.96,26.91
2011,30.00,180.00,146.00,6.86,20.21,18.06,3.00,4.00,2.00,1.15,-14.00,-13.95,25.93
2012,31.00,180.00,157.00,5.85,22.38,16.30,8.00,12.00,4.00,3.21,33.00,8.78,27.65
2013,53.00,140.00,87.00,5.16,5.14,71.01,-1.00,-4.00,-1.00,-0.95,19.00,7.20,25.07
2014,45.00,156.00,103.00,4.72,5.35,68.22,-0.93,-2.34,-0.81,-0.58,25.00,9.69,24.37
2015,40.27,171.72,116.04,4.46,6.00,60.83,1.10,1.76,0.71,0.04,16.69,5.28,23.97
2016,40.34,185.48,127.29,4.05,5.92,61.65,6.50,10.85,4.40,2.59,37.10,13.39,25.20
2017,39.82,199.13,133.56,4.42,5.88,62.07,6.94,11.58,4.38,3.30,25.07,7.22,26.95
