國產,	2504
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.64,132.17,53.13,3.11,1.37,266.42,1.52,0.04,0.05,0.01,-6.08,3.08,10.95
2001,46.12,128.80,54.55,2.86,1.26,289.68,1.92,0.60,0.91,0.07,27.88,12.02,11.08
2002,44.79,118.96,57.25,3.47,2.05,178.04,0.86,-0.39,-0.44,-0.04,0.45,0.21,10.94
2003,42.01,101.79,63.57,3.21,3.07,118.89,0.96,0.53,0.64,0.06,18.16,7.80,11.10
2004,30.83,124.40,95.19,3.87,5.28,69.12,3.35,4.53,5.33,0.55,54.94,12.61,13.23
2005,27.78,119.13,95.88,3.38,8.96,40.73,4.84,6.58,8.69,0.87,19.26,4.45,13.65
2006,30.14,112.12,96.12,2.97,11.75,31.06,4.82,6.41,8.35,0.89,19.10,3.74,14.26
2007,24.80,119.14,100.34,2.94,13.36,27.32,5.13,6.80,10.07,0.97,39.39,6.25,14.71
2008,26.70,103.23,91.72,3.28,15.43,23.65,2.99,3.67,5.91,0.52,6.15,0.94,14.53
2009,23.18,134.32,123.16,2.72,13.89,26.27,2.24,2.79,6.25,0.42,30.95,6.16,14.30
2010,18.45,122.27,113.13,3.01,18.95,19.26,4.60,5.75,13.31,0.81,22.19,2.90,14.48
2011,19.20,91.95,84.21,3.07,24.04,15.18,2.93,3.53,8.93,0.52,10.19,0.06,15.09
2012,20.72,87.87,76.84,2.98,23.53,15.51,0.84,0.94,2.39,0.14,1.26,-0.89,14.90
2013,51.25,130.50,99.07,4.47,15.74,23.18,2.51,4.01,3.52,0.61,17.86,5.71,15.63
2014,53.22,140.87,118.41,4.46,18.48,19.75,2.22,3.64,3.04,0.53,7.44,2.49,16.16
2015,55.12,100.75,82.35,3.79,18.32,19.92,-0.48,-2.10,-2.12,0.01,10.26,2.85,15.79
2016,64.45,51.47,44.20,3.78,22.22,16.42,-15.40,-39.98,-36.20,-3.27,-16.60,-17.65,12.31
2017,39.14,117.15,100.53,2.58,18.96,19.25,6.78,14.33,17.47,2.01,7.55,3.58,14.25
