臺龍,	6246
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,30.79,211.05,193.20,1.37,7.50,48.66,10.01,14.35,14.48,2.26,77.03,25.09,16.07
2002,26.24,151.60,118.81,3.09,11.31,32.27,21.57,29.35,25.09,4.78,93.95,23.09,18.38
2003,35.32,115.25,109.97,3.16,17.75,20.56,13.22,19.04,16.00,3.14,58.75,24.20,17.35
2004,36.29,116.09,109.70,3.53,42.96,8.49,3.42,4.98,3.43,0.73,25.46,8.39,14.18
2005,49.47,114.88,111.60,2.20,36.86,9.90,-20.28,-36.07,-23.21,-4.42,-47.27,-42.05,10.26
2006,47.80,130.38,129.40,2.45,100.79,3.62,-7.08,-15.29,-5.92,-1.41,-18.84,-15.00,8.23
2007,58.38,115.28,114.50,2.49,355.26,1.02,-8.66,-20.68,-7.00,-1.57,1.76,2.11,6.98
2008,48.87,130.07,126.50,2.51,165.82,2.20,-17.25,-40.81,-14.13,-3.62,59.07,39.54,7.18
2009,45.46,122.19,113.84,4.84,69.31,5.26,6.17,10.79,2.90,0.74,19.86,14.84,6.78
2010,37.56,169.64,162.51,3.85,34.96,10.44,2.77,4.08,2.17,0.36,-4.71,-2.69,10.81
2011,30.32,142.21,137.25,5.02,49.24,7.41,6.92,9.79,6.36,1.00,6.86,2.75,10.25
2012,47.07,111.39,94.64,4.26,55.90,6.52,-10.37,-17.93,-13.99,-1.63,-13.25,-9.99,7.90
2013,66.63,86.85,61.28,3.63,7.08,51.55,-11.93,-35.56,-15.00,-3.16,0.76,0.35,7.39
2014,89.72,81.61,68.24,2.72,6.64,54.96,-37.50,-150.22,-55.21,-6.43,-5.28,-5.78,1.15
2015,87.16,89.48,74.03,2.50,6.75,54.07,-2.73,-35.69,-5.63,-0.35,6.86,7.87,0.82
2016,64.28,136.71,118.66,2.52,7.79,46.85,21.11,81.80,19.33,7.92,10.03,7.34,14.22
2017,61.14,141.96,118.21,2.13,8.62,42.34,3.79,7.56,2.49,0.94,-13.32,-9.77,13.00
2018,57.07,149.97,121.52,2.18,7.03,51.92,3.16,5.17,1.86,0.66,22.19,14.58,12.97
