智捷,	8176
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,36.17,177.99,117.10,6.30,6.15,59.34,6.90,10.74,4.37,1.24,-6.97,-3.06,12.24
2010,40.27,152.61,108.23,4.38,5.31,68.73,3.56,5.49,2.73,0.66,-7.85,-12.50,11.56
2011,46.23,149.71,116.27,3.59,6.42,56.85,10.33,17.97,7.98,2.27,-8.38,-9.43,13.51
2012,29.38,207.58,134.88,3.99,6.03,60.53,10.35,16.41,7.85,2.29,115.96,31.92,14.37
2013,40.65,172.83,101.38,3.63,1.86,196.23,-3.20,-6.90,-5.77,-1.09,-10.59,-11.95,12.05
2014,42.94,152.57,80.97,4.86,1.61,226.70,-18.91,-33.15,-32.09,-2.75,NA,NA,9.51
2015,45.88,137.85,66.33,8.38,1.74,209.77,-0.29,-1.54,-1.10,0.27,9.89,6.68,9.74
2016,39.97,157.94,86.54,8.05,1.80,202.77,0.66,-0.10,-0.08,0.53,NA,NA,10.66
2017,40.44,161.06,89.44,9.74,2.30,158.69,0.84,0.70,0.44,0.72,24.72,9.68,11.00
2018,34.48,165.76,74.91,7.45,1.77,206.21,0.73,0.66,0.51,0.64,23.06,5.66,10.96
