亞都,	5703
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,31.44,251.57,198.06,29.24,7.41,49.25,3.27,4.70,7.60,0.44,NA,NA,12.50
2001,28.52,390.51,374.37,28.53,8.31,43.92,4.34,6.11,10.93,0.73,130.35,3.98,12.75
2002,27.93,368.18,349.11,32.55,11.58,31.51,1.90,2.64,5.07,0.32,129.45,4.01,12.13
2003,28.81,262.00,211.18,30.17,13.64,26.75,2.57,3.59,7.66,0.44,98.37,5.92,12.59
2004,28.77,274.43,226.44,32.56,14.85,24.57,3.05,4.29,8.06,0.54,91.38,2.96,12.61
2005,24.21,234.89,207.95,29.87,17.08,21.37,2.74,3.72,6.73,0.50,75.22,5.98,14.22
2006,21.97,282.83,249.65,25.89,16.68,21.88,4.53,5.89,11.94,0.85,83.07,3.99,14.69
2007,25.96,203.77,192.79,26.98,18.20,20.05,-5.20,-6.98,-13.94,-0.97,115.96,3.68,13.11
2008,24.85,231.50,218.45,26.73,26.58,13.73,-11.33,-15.32,-28.10,-1.84,134.62,6.11,10.94
2009,26.99,202.90,196.07,23.64,32.02,11.39,0.53,0.70,1.27,0.08,114.94,8.90,11.15
2010,26.67,256.52,250.95,23.86,40.69,8.97,3.45,4.71,8.12,0.54,96.44,8.57,11.70
2011,32.04,233.03,226.19,25.93,34.57,10.55,3.98,5.65,9.75,0.67,80.21,5.91,12.01
2012,33.66,173.63,167.36,21.46,35.59,10.25,5.54,8.13,12.84,1.00,69.73,5.96,12.52
2013,44.14,150.68,146.34,22.16,50.99,7.15,1.98,3.27,2.95,0.41,34.47,6.53,12.36
2014,40.74,158.83,154.21,28.20,59.60,6.12,2.60,4.28,3.62,0.53,37.32,6.60,12.54
2015,36.95,159.59,136.46,30.29,91.37,3.99,4.95,8.09,7.11,1.04,31.80,4.82,13.26
2016,36.60,149.80,128.72,26.49,84.21,4.33,1.71,2.55,2.41,0.34,15.79,2.82,13.07
2017,37.28,149.29,126.09,21.91,81.75,4.46,-0.43,-0.84,-0.85,-0.11,16.92,1.12,12.79
2018,43.23,141.34,120.55,21.02,77.28,4.72,-3.75,-6.62,-6.92,-0.81,7.96,0.43,11.76
