易通展,	6241
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,63.23,130.45,47.59,5.00,1.90,192.10,7.13,18.16,6.39,3.82,0.00,0.00,n/a
2001,45.00,174.00,101.00,6.00,3.00,121.66,5.03,10.87,3.52,2.01,18.48,11.37,20.09
2002,48.37,150.54,51.62,9.67,4.41,82.76,8.62,14.82,4.00,2.60,13.18,10.24,18.83
2003,67.54,91.97,43.06,8.12,3.28,111.28,-10.77,-28.33,-8.38,-3.48,0.00,0.00,10.48
2004,84.00,103.06,69.78,6.94,4.51,80.93,-22.33,-94.68,-16.54,-7.18,NA,NA,4.69
2005,85.09,82.34,50.66,3.66,2.52,144.84,-8.30,-65.09,-12.63,-7.73,NA,NA,9.56
2006,58.60,147.00,102.15,4.46,2.77,131.76,-27.55,-124.32,-34.02,-3.59,NA,NA,1.49
2007,36.62,208.74,142.19,10.83,5.77,63.25,7.29,13.44,5.19,0.26,NA,NA,6.81
2008,30.73,153.27,104.59,6.59,4.03,90.57,-9.96,-15.77,-13.42,-1.00,NA,NA,5.82
2009,14.88,651.41,568.99,6.24,4.81,75.88,12.14,15.42,10.32,1.03,13.30,1.87,7.14
2010,13.10,791.81,648.24,5.74,5.31,68.73,7.57,8.80,7.37,0.66,55.84,7.37,7.79
2011,21.49,434.50,300.68,4.82,2.81,129.89,-1.91,-2.32,-2.54,-0.23,0.00,-9.81,9.68
2012,51.36,182.33,143.66,8.81,15.16,24.07,19.54,33.77,5.06,3.93,-3.03,-3.14,13.61
2013,30.67,301.35,243.15,2.72,5.12,71.28,3.99,7.01,3.49,0.93,103.36,31.53,12.94
2014,8.44,1149.92,1021.91,8.37,7.08,51.55,9.90,12.54,7.21,1.63,269.45,12.04,13.08
2015,14.07,710.42,592.60,7.15,2.67,136.70,-6.85,-7.70,-15.89,-0.91,38.54,-10.12,10.54
2016,10.37,948.60,757.99,6.28,2.81,129.89,-6.01,-6.85,-10.01,-0.69,-202.50,-21.95,9.56
2017,16.58,583.79,500.04,4.28,2.87,127.17,-16.43,-18.94,-30.89,-1.64,20.76,3.78,7.80
2018,24.45,396.20,344.57,8.05,4.53,80.57,-13.79,-17.31,-21.60,-1.24,6.23,1.79,6.56
