能率網通,	8071
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,49.10,98.73,91.01,3.54,27.00,13.51,8.81,15.55,11.91,1.95,51.95,15.59,14.24
2003,53.40,89.22,85.66,3.87,30.80,11.85,10.81,20.28,13.87,2.52,51.21,19.96,13.67
2004,49.86,132.83,113.83,4.03,17.55,20.79,9.42,18.27,12.91,2.43,78.53,17.43,14.28
2005,53.06,74.47,67.96,3.72,15.75,23.17,-10.02,-21.54,-17.07,-2.50,18.72,3.59,10.03
2006,51.58,69.45,64.47,3.25,22.56,16.17,-9.63,-21.78,-16.02,-1.97,20.03,9.01,8.08
2007,65.57,70.08,66.56,2.38,31.68,11.52,-30.34,-73.51,-56.15,-4.35,9.19,3.25,3.78
2008,59.98,89.19,81.33,3.39,44.65,8.17,-1.89,-8.23,-3.83,-0.87,8.42,2.33,10.08
2009,28.55,193.67,184.97,3.39,38.07,9.58,4.16,6.19,5.21,0.70,59.33,5.89,10.78
2010,28.92,215.60,200.95,3.61,41.15,8.86,3.48,4.37,4.45,0.48,65.96,7.01,11.24
2011,36.02,109.21,93.51,5.45,30.88,11.81,9.86,14.26,10.20,1.72,45.24,8.53,12.93
2012,41.93,97.70,94.58,3.59,33.70,10.83,6.42,9.96,11.09,1.28,-2.41,-16.86,12.80
2013,58.54,137.17,122.85,4.88,17.67,20.65,7.34,15.61,5.48,1.85,9.04,0.83,14.54
2014,50.36,149.43,132.68,5.30,17.97,20.31,1.89,2.86,1.05,0.07,20.23,5.61,15.66
2015,55.74,137.33,111.47,5.50,12.69,28.76,0.75,0.53,0.20,0.21,-16.03,-8.13,15.25
2016,58.06,122.33,100.77,4.95,9.46,38.58,0.63,0.18,0.07,0.12,17.53,7.77,14.21
2017,64.70,112.75,88.77,5.06,8.95,40.78,2.47,4.98,1.47,0.93,21.32,11.71,14.40
2018,68.91,111.92,89.16,5.74,9.57,38.14,3.52,9.04,1.96,1.10,5.42,2.27,14.78
