正崴,	2392
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,21.66,223.42,129.60,3.97,5.17,70.59,10.18,15.74,8.94,3.27,19.32,4.76,30.64
2001,42.19,223.10,171.60,4.21,5.76,63.36,8.64,12.49,7.48,3.59,48.50,16.56,33.05
2002,27.66,211.19,168.09,4.30,7.59,48.08,9.92,14.62,8.15,4.17,29.35,7.77,32.61
2003,31.02,200.95,152.36,4.16,8.47,43.09,8.31,11.75,6.35,3.51,13.17,1.29,30.95
2004,50.24,129.11,92.58,4.67,7.49,48.73,10.09,17.35,6.94,5.04,4.29,0.00,30.46
2005,55.23,162.23,115.54,3.97,7.05,51.77,8.54,17.69,5.69,5.39,0.00,0.00,33.20
2006,50.95,186.65,141.13,4.49,8.36,43.66,9.29,8.91,5.72,6.57,19.23,10.15,41.39
2007,46.37,207.89,151.96,4.01,7.44,49.05,7.75,14.29,5.46,5.74,20.42,3.48,41.83
2008,40.13,139.45,94.83,4.24,8.11,45.00,6.57,10.89,4.39,4.33,16.91,3.91,41.17
2009,38.73,153.24,124.70,4.15,9.67,37.74,4.98,7.68,3.91,3.08,20.05,3.55,40.37
2010,48.95,140.33,115.75,4.45,20.08,18.17,5.36,9.14,3.66,3.75,-2.29,-4.97,42.21
2011,48.51,145.86,118.77,4.46,21.60,16.89,5.66,10.48,3.64,4.58,11.61,1.64,45.59
2012,53.52,130.14,112.21,4.29,20.47,17.83,4.63,8.83,3.01,3.96,-1.91,-5.26,45.62
2013,60.71,112.84,82.34,5.69,9.32,39.16,3.26,7.72,1.93,4.19,22.96,17.64,49.18
2014,56.02,120.28,91.11,4.92,8.75,41.71,3.14,6.65,2.08,3.50,10.46,3.66,50.02
2015,61.22,109.73,72.52,6.17,9.42,38.74,2.79,5.90,1.60,3.22,11.60,5.76,50.41
2016,60.16,111.21,77.81,5.22,7.22,50.55,1.49,2.72,0.85,1.55,24.78,12.81,46.14
2017,62.15,128.70,83.83,5.72,7.78,46.91,0.90,1.54,0.43,2.60,19.88,9.34,45.60
2018,60.73,138.60,81.33,5.95,6.21,58.77,1.11,2.03,0.62,1.20,14.94,4.61,42.75
