鴻翊,	3521
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,63.43,147.97,105.10,7.20,6.89,52.97,16.12,44.19,9.54,4.22,10.66,13.64,16.08
2006,43.05,267.75,174.72,6.07,5.96,61.24,21.05,43.30,12.71,6.16,46.82,13.64,17.49
2007,19.39,342.99,231.34,5.21,3.75,97.33,10.37,14.74,9.35,2.76,137.50,14.09,21.04
2008,17.74,327.65,208.56,4.31,2.76,132.24,-3.63,-4.47,-5.17,-0.86,-59.64,-22.66,17.67
2009,15.80,326.27,221.40,4.10,2.90,125.86,-7.91,-9.53,-11.84,-1.61,64.37,9.66,16.10
2010,23.20,203.03,133.17,4.90,3.71,98.38,-14.70,-18.25,-18.68,-2.69,-82.81,-19.75,13.40
2011,21.49,192.78,120.20,4.86,3.38,107.98,-4.12,-5.42,-5.03,-0.71,7.76,1.91,12.78
2012,27.78,153.73,95.39,5.44,3.35,108.95,-4.47,-6.21,-5.75,-0.77,8.74,2.08,12.05
2013,36.21,161.24,82.09,4.96,3.36,108.63,-10.32,-16.50,-13.33,-2.24,-54.06,-23.41,9.97
2014,28.34,303.52,136.71,7.11,1.90,192.10,-2.54,-4.46,-4.35,-0.52,-42.50,-10.72,9.62
2015,42.54,186.23,58.25,7.83,1.70,214.70,3.78,5.26,4.02,0.52,-53.15,-30.57,10.13
2016,51.91,189.35,58.47,5.18,1.23,296.74,0.94,1.05,0.80,0.11,-28.86,-17.84,10.24
2017,70.76,178.95,25.33,4.15,0.59,618.64,-5.12,-14.81,-13.98,-1.41,-61.64,-48.93,8.83
