信錦,	1582
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,41.96,247.81,226.65,4.94,19.85,18.38,12.10,25.48,6.37,7.49,37.40,16.75,n/a
2005,43.53,158.56,144.78,3.82,18.91,19.30,20.85,36.49,16.97,4.65,3.03,1.77,14.87
2006,35.55,152.05,145.45,3.14,28.52,12.79,38.48,62.48,37.95,10.71,0.00,0.00,22.21
2007,17.06,433.70,405.84,2.21,19.99,18.25,27.37,36.08,58.57,9.10,69.88,0.00,33.83
2008,17.03,121.61,114.11,0.70,10.86,33.60,11.77,13.86,309.69,3.68,40.53,1.17,26.30
2009,24.92,54.78,50.77,1.97,36.55,9.98,16.52,20.88,130.95,5.69,-2.22,-10.82,28.18
2010,30.71,46.88,45.25,3.15,54.80,6.66,10.54,14.31,45.66,3.85,39.61,-4.26,25.71
2011,34.27,78.96,77.19,2.90,74.19,4.91,9.53,13.58,35.51,3.71,-6.16,-11.99,28.87
2012,25.38,64.25,60.63,1.61,25.98,14.04,12.71,17.65,101.49,5.27,62.92,1.14,31.15
2013,40.16,234.09,208.01,2.49,11.10,32.88,8.51,14.22,7.22,4.43,10.07,-5.42,32.84
2014,43.64,215.58,193.42,2.38,11.46,31.84,9.59,16.32,8.51,5.71,20.43,4.44,37.13
2015,40.03,306.80,276.55,2.21,11.15,32.73,8.34,14.16,8.35,5.28,43.04,6.33,37.41
2016,38.39,312.67,282.32,2.44,10.76,33.92,9.97,16.26,9.95,6.06,62.10,13.18,37.24
2017,30.45,298.30,269.84,2.76,11.02,33.12,9.89,15.05,9.80,5.42,42.17,2.47,36.19
2018,33.82,275.78,246.47,2.72,11.25,32.44,10.49,15.44,10.10,5.88,16.95,-6.46,44.90
