展宇,	1776
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,40.24,118.20,81.25,3.16,6.59,55.38,4.97,7.87,7.14,1.75,60.79,30.15,21.21
2009,37.06,113.53,83.04,4.06,7.35,49.65,12.60,19.85,15.72,3.53,41.20,9.13,18.57
2010,40.16,103.13,72.62,4.51,7.52,48.53,8.61,13.70,9.63,2.27,1.11,0.00,16.31
2011,38.99,121.50,80.25,4.18,6.89,52.97,5.50,8.69,6.87,1.40,39.60,0.00,16.75
2012,40.76,144.49,98.80,4.45,6.64,54.96,9.78,15.78,14.05,2.61,5.98,0.00,17.08
2013,45.53,239.13,172.15,4.10,5.78,63.14,5.88,10.37,4.65,1.62,14.13,0.58,17.32
2014,45.57,211.17,140.75,4.01,5.75,63.47,5.28,9.13,4.27,1.38,20.34,3.28,17.02
2015,42.59,220.14,154.16,3.55,4.74,77.00,7.64,13.24,6.97,2.10,36.19,4.52,17.54
2016,37.20,234.59,171.40,3.39,4.48,81.47,6.31,10.24,6.81,1.61,50.85,6.68,17.15
2017,40.48,209.56,141.91,3.96,4.56,80.04,5.26,8.39,5.16,1.35,20.68,-0.08,16.76
