致伸,	4915
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,80.62,129.85,115.65,4.98,33.50,10.89,10.45,56.76,4.16,2.85,29.25,35.59,6.27
2010,64.62,126.19,92.86,6.96,22.14,16.48,13.32,48.45,4.24,3.92,27.51,30.25,9.85
2011,62.74,124.55,81.86,10.54,16.35,22.32,9.01,23.91,2.42,2.63,9.07,4.30,12.26
2012,54.73,144.22,115.48,7.35,14.50,25.17,9.36,22.07,3.19,3.07,-0.81,-0.75,15.00
2013,65.07,125.71,93.98,5.65,8.38,43.55,3.28,9.05,1.58,1.55,21.62,19.76,17.38
2014,66.77,119.85,92.41,5.72,10.25,35.60,6.32,18.02,3.08,3.57,17.42,21.34,20.92
2015,69.04,116.28,86.61,5.27,9.61,37.98,5.36,15.64,2.77,4.06,19.20,23.31,23.60
2016,67.02,121.92,90.80,4.59,8.14,44.84,5.39,16.28,3.18,4.40,10.01,7.80,24.87
2017,65.63,126.07,94.40,4.56,7.91,46.14,5.87,17.20,3.57,4.67,14.76,12.45,25.54
2018,65.32,120.76,88.58,4.41,7.84,46.55,4.80,13.69,2.95,4.12,6.86,1.79,25.98
