宏齊,	6168
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,31.55,207.39,120.50,3.19,2.15,169.76,11.22,14.66,17.82,1.91,6.61,2.18,14.00
2001,32.65,233.83,107.04,3.50,1.34,272.38,11.11,15.45,16.88,2.01,33.43,8.93,14.01
2002,30.27,244.50,150.52,3.81,1.79,203.91,15.35,21.85,18.89,3.40,32.68,10.35,18.19
2003,26.80,373.23,250.19,4.27,2.21,165.15,17.88,24.75,19.38,4.25,62.73,13.20,20.19
2004,24.19,314.96,216.54,3.51,2.61,139.84,9.53,12.70,13.44,2.05,92.52,11.63,16.63
2005,30.97,217.51,145.41,3.88,2.58,141.47,5.30,7.27,7.02,1.15,43.98,10.15,15.87
2006,27.37,239.57,148.94,3.65,2.61,139.84,7.79,10.98,9.32,1.66,35.79,8.53,16.04
2007,31.20,263.70,159.30,3.65,2.80,130.35,8.51,12.03,9.61,1.85,22.58,3.37,16.01
2008,23.99,276.69,161.16,3.59,2.39,152.71,7.34,9.73,9.06,1.49,48.93,6.25,15.57
2009,27.64,234.77,154.79,3.22,2.38,153.36,4.29,5.36,5.46,0.81,53.80,11.48,15.25
2010,29.47,341.90,234.75,3.78,3.33,109.60,4.49,5.96,5.86,1.14,24.95,1.66,23.20
2011,32.67,169.66,119.41,3.57,2.62,139.31,1.09,1.34,1.48,0.27,15.11,1.85,17.48
2012,37.57,292.20,249.23,3.26,3.23,113.00,-10.71,-16.84,-15.71,-2.62,35.74,5.05,13.82
2013,43.90,192.86,163.37,3.70,4.80,76.04,1.51,2.19,1.31,0.18,30.40,9.42,13.61
2014,38.34,256.49,208.33,4.53,6.41,56.94,7.69,12.72,6.94,1.82,53.05,10.83,15.20
2015,40.50,319.54,273.36,3.96,5.82,62.71,-0.57,-1.31,-0.90,-0.07,50.10,3.10,13.29
2016,36.74,200.91,160.24,2.95,5.20,70.19,-3.93,-6.74,-6.08,-0.77,18.99,4.88,12.32
2017,29.19,322.53,267.78,3.41,5.01,72.85,6.15,8.95,7.78,1.12,43.85,6.58,13.56
2018,26.64,391.93,320.60,3.29,5.49,66.48,6.12,8.33,7.99,1.15,21.18,-1.00,13.58
