群創,	3481
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,66.41,132.30,67.41,8.82,6.77,53.91,1.16,2.06,0.79,0.21,NA,NA,11.51
2006,58.28,129.27,81.88,7.67,6.91,52.82,4.59,9.48,2.69,1.31,27.23,14.58,15.23
2007,30.83,313.29,254.09,6.76,8.67,42.09,15.12,24.70,10.35,6.51,42.98,10.47,34.64
2008,36.44,223.30,177.58,6.49,8.77,41.61,3.72,5.06,3.05,1.56,43.00,10.85,30.87
2009,44.60,170.44,123.33,7.40,8.35,43.71,-1.32,-2.51,-1.47,-0.74,18.76,5.16,29.09
2010,61.49,77.91,51.95,10.61,10.95,33.33,-2.80,-8.39,-3.13,-2.29,23.80,10.07,35.39
2011,68.44,40.87,27.31,7.13,8.81,41.43,-9.36,-28.33,-13.28,-8.81,16.16,15.98,26.83
2012,69.29,62.54,46.93,6.16,9.99,36.53,-4.22,-15.91,-6.19,-3.91,14.96,6.65,21.60
2013,61.71,57.12,39.92,5.56,7.67,47.58,1.72,2.79,1.21,0.57,25.25,12.91,21.19
2014,52.50,95.10,77.41,5.88,8.41,43.40,4.98,10.23,5.06,2.31,52.33,14.58,22.87
2015,40.05,125.70,97.37,5.68,9.29,39.28,2.81,4.69,2.97,1.09,73.38,9.86,23.34
2016,39.16,109.32,87.84,4.97,9.01,40.51,0.68,0.82,0.65,0.19,28.75,4.12,22.71
2017,36.29,120.19,96.12,5.32,8.91,40.96,9.57,15.10,11.25,3.72,62.66,10.02,26.56
2018,38.10,141.12,113.81,5.13,7.69,47.46,0.64,0.86,0.80,0.22,43.72,5.22,25.62
