第一保,	2852
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,73.00,330.73,NA,NA,NA,NA,2.54,7.42,2.25,0.86,NA,NA,11.55
2001,75.88,220.86,NA,NA,NA,NA,1.61,4.60,1.24,0.52,NA,NA,9.92
2002,68.97,498.07,NA,NA,NA,NA,2.45,7.97,2.08,0.91,NA,NA,11.40
2003,67.74,574.50,NA,NA,NA,NA,5.45,17.13,4.53,2.12,NA,NA,12.18
2004,65.33,781.67,NA,NA,NA,NA,6.03,17.91,5.06,2.22,NA,NA,12.73
2005,66.69,835.42,NA,NA,NA,NA,0.60,1.76,0.47,0.21,NA,NA,11.60
2006,63.62,990.07,NA,NA,NA,NA,6.80,19.48,5.60,2.48,NA,NA,0
2007,64.97,1030.57,NA,NA,NA,NA,3.30,9.24,3.10,1.17,NA,NA,0
2008,75.66,1711.40,NA,NA,NA,NA,0.38,1.42,0.49,0.15,NA,NA,0
2009,69.80,1139.68,NA,NA,NA,NA,1.57,5.71,2.13,0.62,NA,NA,0
2010,67.57,1421.68,NA,NA,NA,NA,5.94,18.94,7.84,2.56,NA,NA,0
2011,NA,NA,NA,NA,NA,NA,3.20,10.19,NA,1.40,NA,NA,0
2012,NA,NA,NA,NA,NA,NA,4.80,14.44,NA,2.10,NA,NA,0
2013,NA,NA,NA,NA,NA,NA,5.23,14.77,NA,2.34,NA,NA,16.29
2014,NA,NA,NA,NA,NA,NA,3.06,8.48,NA,1.38,NA,NA,16.29
2015,NA,NA,NA,NA,NA,NA,1.41,3.98,NA,0.65,NA,NA,16.29
2016,64.12,NA,NA,NA,NA,NA,3.30,9.33,8.55,1.59,NA,NA,17.84
2017,61.98,NA,NA,NA,NA,NA,3.07,8.31,7.83,1.53,NA,NA,18.92
