中碳,	1723
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,20.80,247.50,222.10,18.00,20.20,18.06,19.40,27.30,20.60,3.60,129.70,17.80,14.62
2001,43.00,158.20,150.60,15.30,18.80,19.41,14.20,21.10,20.60,2.91,26.40,5.20,14.45
2002,42.80,166.90,156.60,14.90,16.50,22.12,12.80,21.80,20.60,3.11,26.40,3.10,13.91
2003,48.60,157.20,153.10,15.70,17.30,21.09,16.60,30.30,28.70,4.59,36.10,12.00,15.72
2004,40.80,178.60,172.60,22.30,29.60,12.33,19.20,34.50,27.80,5.80,50.20,13.80,17.89
2005,22.10,236.30,219.90,19.90,24.10,15.14,20.40,30.00,26.00,5.36,86.50,-0.80,18.36
2006,12.80,390.60,349.80,15.60,17.30,21.09,26.00,31.40,28.30,5.94,204.00,4.50,20.13
2007,13.70,388.80,366.00,13.90,20.00,18.25,28.60,32.90,28.60,6.69,228.70,9.80,21.71
2008,14.90,343.50,309.10,23.80,37.70,9.68,26.60,31.00,19.20,6.28,214.70,7.20,20.05
2009,12.30,372.90,321.90,12.50,17.30,21.09,23.00,26.60,26.60,5.64,165.10,-0.05,22.40
2010,16.60,266.20,239.00,13.70,24.80,14.71,29.90,35.00,23.80,8.32,195.70,9.14,25.11
2011,15.10,282.20,232.30,14.50,18.20,20.05,31.50,37.40,25.20,9.76,224.70,6.61,27.16
2012,12.40,334.00,283.70,13.60,14.40,25.34,27.00,31.30,23.90,8.58,248.40,1.95,27.71
2013,13.60,433.70,359.80,12.70,16.00,22.81,28.10,32.50,25.20,9.60,232.40,5.72,30.35
2014,12.50,459.40,364.90,13.90,14.80,24.66,25.80,29.70,24.60,9.50,222.10,2.01,32.32
2015,19.28,211.97,176.36,11.60,9.75,37.43,14.89,17.66,21.60,5.37,108.90,-4.34,27.86
2016,28.56,153.88,120.32,11.21,8.38,43.55,11.91,15.66,20.20,4.45,31.07,-2.64,28.04
2017,38.82,110.40,87.98,11.77,9.13,39.97,11.72,17.62,19.34,5.00,22.21,0.00,28.13
2018,37.22,126.94,89.26,14.48,10.95,33.33,13.26,21.30,17.70,6.50,50.86,6.13,30.09
