大中,	6435
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2013,31.86,294.01,173.88,6.17,3.08,118.50,16.15,23.95,8.54,3.69,65.98,18.13,16.40
2014,31.82,298.50,191.04,6.60,3.52,103.69,13.37,19.61,7.62,3.34,92.59,27.20,17.72
2015,34.15,281.25,202.94,6.90,3.97,91.93,11.13,16.62,6.88,2.99,45.78,5.80,18.04
2018,39.24,239.21,149.41,5.27,4.81,75.88,25.50,41.36,12.83,9.75,41.96,12.54,26.45
