亞泥,	1102
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.85,100.74,78.21,2.22,5.93,61.55,1.20,0.50,1.61,0.09,21.87,0.92,16.77
2001,38.33,122.57,98.85,2.43,6.20,58.87,1.38,0.90,3.03,0.15,2.47,NA,16.26
2002,37.03,135.99,108.59,2.82,6.93,52.66,2.88,3.40,10.43,0.57,32.50,2.36,17.15
2003,32.91,163.88,136.73,2.98,5.43,67.21,6.33,8.85,34.70,1.63,20.65,0.17,19.66
2004,28.05,179.39,139.84,7.29,5.74,63.58,11.05,15.12,61.87,2.97,95.61,3.91,20.77
2005,27.46,126.49,92.46,8.53,5.41,67.46,10.35,13.91,61.60,2.82,133.21,4.69,21.38
2006,26.23,152.38,98.90,9.08,5.09,71.70,9.90,13.13,64.46,2.85,175.26,2.95,23.57
2007,25.69,113.97,73.28,9.96,4.91,74.33,11.65,15.30,90.87,3.69,94.20,0.77,26.45
2008,32.75,174.06,130.33,8.88,4.41,82.76,8.01,10.67,67.20,2.52,134.19,0.28,22.37
2009,32.28,100.91,85.26,9.07,4.42,82.57,7.95,11.27,76.34,2.64,44.68,0.12,25.15
2010,28.57,125.00,93.23,8.91,5.80,62.93,7.31,9.99,78.67,2.50,85.52,-0.89,25.57
2011,29.92,429.57,349.01,8.81,6.76,53.99,9.02,12.14,92.16,3.19,242.67,0.35,27.53
2012,31.32,114.62,95.35,9.68,6.28,58.12,5.50,7.29,53.03,1.93,57.36,-0.97,26.21
2013,50.31,105.46,92.77,4.15,7.95,45.91,4.79,8.04,12.04,2.21,23.86,5.18,26.99
2014,42.82,108.57,94.08,4.13,7.70,47.40,4.51,6.93,14.04,2.98,16.38,2.14,42.19
2015,42.66,81.02,69.80,3.55,7.08,51.55,2.28,3.12,7.44,1.55,20.95,2.97,40.43
2016,41.01,103.16,86.22,3.85,7.35,49.65,2.38,3.17,7.68,1.26,31.37,4.43,36.49
2017,40.99,93.17,80.98,3.96,8.11,45.00,3.35,4.65,10.27,1.74,15.09,2.49,37.91
