上詮,	3363
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,27.96,213.90,205.00,3.64,41.70,8.75,6.00,8.47,8.11,1.02,6.34,-0.52,12.35
2010,18.99,272.01,254.59,4.40,58.66,6.22,11.96,15.48,12.42,2.02,7.50,12.06,13.71
2011,20.88,238.08,211.95,3.45,48.26,7.56,10.53,13.16,12.08,1.92,4.64,0.18,16.75
2012,17.84,336.14,313.95,4.27,58.26,6.26,9.22,11.42,9.26,1.95,90.36,11.49,17.35
2013,33.53,530.39,456.10,3.73,6.31,57.84,5.38,7.41,7.23,1.31,37.23,1.83,17.73
2014,23.53,300.07,229.01,3.51,5.33,68.48,-0.60,-1.01,-1.26,-0.16,19.55,-1.83,17.55
2015,24.89,263.34,185.22,3.24,4.90,74.48,-2.52,-3.38,-4.29,-0.63,-3.18,-3.13,16.32
2016,24.11,259.37,197.54,3.31,5.01,72.85,10.46,13.84,11.59,2.27,0.00,0.00,17.56
2017,25.31,235.62,175.47,3.10,4.33,84.29,3.60,4.67,3.96,0.81,53.57,12.70,17.40
2018,35.75,376.21,310.19,3.29,4.32,84.49,9.43,13.44,10.83,2.48,18.38,-0.05,19.15
