先益,	3531
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,15.45,181.18,174.18,3.45,37.77,9.66,13.52,16.27,30.49,4.76,8.82,-9.82,27.67
2007,26.57,142.93,140.25,3.42,101.95,3.58,13.41,17.09,20.86,4.86,33.60,-0.13,29.20
2008,16.99,238.64,235.85,2.71,154.29,2.36,4.22,5.39,6.87,1.52,-12.50,-2.07,28.93
2009,16.53,220.14,214.18,2.58,86.81,4.20,5.26,6.32,9.16,1.83,-10.86,-1.79,28.71
2010,21.76,167.44,162.95,3.02,72.55,5.03,5.39,6.67,7.66,1.87,40.50,10.24,27.22
2011,26.61,155.28,154.88,3.04,153.26,2.38,5.05,6.67,6.21,1.87,14.30,0.66,28.72
2012,21.34,165.56,163.81,2.39,283.72,1.28,5.68,7.48,9.28,2.14,17.08,-0.19,28.46
2013,26.20,351.56,321.47,3.20,10.95,33.33,5.42,7.50,6.47,2.17,53.16,7.64,29.57
2014,32.72,250.69,221.23,3.25,9.69,37.66,0.98,1.26,1.16,0.37,-13.89,-9.98,29.49
2015,26.82,309.25,276.80,2.89,7.88,46.31,0.88,1.04,1.06,0.30,44.38,7.53,28.85
2016,27.62,320.50,285.81,3.05,7.31,49.93,3.95,5.34,5.53,1.54,42.10,10.56,29.08
2017,28.25,304.74,267.70,3.37,7.01,52.06,6.50,8.94,8.31,2.76,31.19,6.40,29.53
2018,24.64,353.54,303.72,3.34,6.15,59.34,3.15,4.18,4.16,1.38,19.60,-0.47,28.97
