統盟,	5480
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,55.26,106.39,92.16,3.19,15.72,23.21,6.92,13.63,5.50,1.78,21.79,14.46,13.96
2001,44.92,133.45,118.05,2.98,15.71,23.23,8.89,16.83,7.53,2.41,34.57,17.82,15.16
2002,36.47,133.00,120.00,2.75,15.97,22.85,4.00,7.00,4.00,1.00,32.00,11.00,13.64
2003,48.40,88.00,76.00,3.17,18.14,20.12,-1.00,-2.00,-1.00,-0.30,11.00,4.00,12.80
2004,58.08,81.00,68.00,3.76,14.31,25.50,-12.56,-27.51,-16.39,-3.06,-0.96,-0.82,9.48
2005,61.25,132.35,115.41,2.84,12.56,29.06,-1.00,-3.75,-1.61,-3.05,-3.89,1.67,9.31
2006,62.51,142.66,121.64,2.89,11.50,31.73,5.37,12.87,4.66,1.27,2.72,1.07,11.06
2007,60.28,129.05,114.04,2.39,8.75,41.71,-4.42,-13.40,-6.80,-1.40,4.52,2.64,9.83
2008,55.62,131.33,128.22,3.25,12.85,28.40,-13.95,-36.07,-17.86,-4.40,1.04,0.52,7.92
2009,53.60,126.81,117.54,3.34,37.03,9.85,13.12,27.95,12.30,3.39,-8.50,-4.15,13.70
2010,47.71,144.93,134.73,3.09,28.13,12.97,7.53,14.58,6.76,2.08,15.42,6.86,15.09
2011,54.92,121.03,120.80,2.38,45.94,7.94,2.20,3.95,2.44,0.60,-14.49,-16.34,15.49
2012,54.39,158.55,158.41,3.37,2590.78,0.14,9.32,19.80,8.30,3.45,17.99,10.88,18.50
2013,56.55,130.87,115.82,2.92,10.51,34.72,7.26,17.18,9.78,3.36,24.64,9.24,20.64
2014,55.01,130.76,115.11,2.95,11.16,32.70,4.30,8.46,5.39,1.76,17.72,4.53,21.07
2015,51.07,140.54,125.08,2.76,11.94,30.56,2.96,5.27,3.63,1.10,23.48,8.72,20.84
2016,48.03,156.85,136.68,2.84,11.89,30.69,3.42,5.95,3.94,1.22,26.18,9.91,20.06
2017,41.74,172.95,148.77,2.81,10.88,33.54,2.38,3.73,2.52,0.75,19.86,5.42,20.07
