櫻花,	9911
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.07,84.92,61.46,1.77,3.93,92.87,-2.78,-10.81,-19.07,-1.92,14.48,5.42,8.49
2001,43.63,85.03,63.10,1.75,5.17,70.59,2.61,0.42,0.94,0.07,7.53,1.91,17.48
2002,50.50,41.34,22.88,2.69,5.24,69.65,-10.61,-22.64,-43.71,-3.25,8.60,4.95,12.48
2003,48.30,59.89,37.46,4.08,6.46,56.50,-0.01,-3.03,-4.01,-0.34,7.12,3.12,10.70
2004,43.61,86.73,56.72,4.92,8.42,43.34,5.64,8.27,9.01,0.92,14.13,4.20,11.18
2005,40.52,100.74,72.18,5.39,8.00,45.62,2.79,3.37,3.39,0.38,4.18,0.23,11.31
2006,41.43,119.72,93.53,6.16,7.60,48.02,-1.62,-3.88,-3.78,0.38,12.88,2.97,10.61
2007,38.11,148.96,115.32,6.78,7.42,49.19,5.34,7.94,7.01,0.88,28.99,5.44,11.55
2008,33.71,132.79,95.51,7.60,7.51,48.60,2.74,3.71,3.39,0.44,32.31,7.32,11.55
2009,35.71,133.95,100.54,7.76,6.47,56.41,6.03,8.94,9.18,1.05,21.70,5.70,12.20
2010,32.55,106.90,79.80,7.28,6.57,55.55,8.21,12.24,12.14,1.49,18.95,5.94,12.90
2011,31.20,131.18,101.99,6.59,7.25,50.34,6.29,9.05,8.74,1.16,21.90,6.21,13.07
2012,31.27,141.35,111.01,5.77,7.62,47.90,5.37,7.69,7.06,1.01,20.86,5.73,13.15
2013,33.14,176.37,144.87,5.40,7.66,47.65,8.57,12.83,10.65,1.75,43.03,10.63,14.29
2014,31.51,193.87,165.92,5.14,8.06,45.28,9.07,13.34,11.10,1.97,32.86,3.84,15.23
2015,31.17,181.29,149.53,4.98,7.44,49.05,8.45,12.28,10.03,1.89,31.26,4.38,15.55
2016,30.77,173.68,141.20,5.31,7.29,50.06,11.77,17.04,12.51,2.75,53.80,12.27,18.15
2017,31.18,174.54,144.11,5.15,7.45,48.99,12.24,17.71,12.76,3.29,30.70,-0.35,19.00
2018,31.21,181.19,151.24,5.34,7.70,47.40,12.91,18.75,13.35,3.65,34.37,1.29,19.98
