富晶通,	3623
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,34.56,173.59,147.98,4.94,10.33,35.33,16.54,25.79,13.49,2.43,95.82,28.73,10.65
2009,40.71,157.37,131.94,4.06,9.04,40.37,4.74,7.53,5.65,0.83,20.47,7.50,11.47
2010,34.98,207.67,181.82,4.97,10.32,35.36,-5.74,-9.28,-6.07,-1.06,15.74,0.10,11.83
2011,28.06,170.10,135.39,4.71,10.20,35.78,-9.45,-13.98,-9.85,-1.55,-0.90,-0.19,10.39
2012,22.99,246.62,205.48,4.58,9.63,37.90,1.62,2.17,1.58,0.23,73.13,11.21,10.75
2013,26.32,279.52,242.74,5.50,8.38,43.55,10.81,14.41,10.77,1.68,90.45,16.79,12.51
2014,24.93,338.19,310.17,7.66,9.20,39.67,21.24,28.53,19.71,3.88,131.15,19.57,15.12
2015,41.68,212.13,196.52,7.52,8.48,43.04,16.54,24.78,19.84,3.37,49.09,4.88,19.01
2016,27.21,321.11,292.63,6.68,8.77,41.61,17.13,26.47,19.18,5.01,80.99,0.50,18.54
2017,28.50,305.38,277.44,5.80,10.09,36.17,12.07,16.72,11.69,3.09,35.39,-5.67,19.60
