恆大,	1325
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.79,1219.75,726.41,7.68,7.55,48.34,14.16,18.94,42.63,2.38,504.21,12.41,13.60
2001,22.32,244.32,181.60,5.71,6.05,60.33,0.90,1.17,3.96,0.14,30.42,2.03,12.30
2002,34.54,593.93,449.78,5.89,5.23,69.78,1.47,1.42,5.05,0.18,0.00,0.00,12.17
2003,31.72,963.68,811.81,8.69,7.09,51.48,2.13,2.40,5.20,0.31,245.49,5.63,12.99
2004,22.28,252.19,182.13,7.03,7.01,52.06,-3.64,-5.55,-13.32,-0.70,31.65,1.96,12.22
2005,12.51,379.15,223.21,8.74,8.99,40.60,2.79,3.16,4.17,0.40,101.19,4.43,13.08
2006,13.51,495.88,364.30,6.74,7.25,50.34,2.37,2.70,3.52,0.36,154.08,6.82,13.26
2007,11.21,755.04,562.38,7.67,7.26,50.27,7.60,8.63,9.51,1.19,213.15,6.02,14.20
2008,11.54,793.30,581.79,8.97,6.22,58.68,9.63,10.83,11.70,1.56,350.64,9.88,14.68
2009,11.34,852.49,718.86,7.48,5.76,63.36,11.45,12.92,17.00,1.97,280.40,10.02,16.23
2010,9.93,883.83,728.46,7.39,7.00,52.14,8.54,9.54,13.26,1.59,253.01,6.77,17.51
2011,8.82,1051.20,863.90,8.29,6.34,57.57,6.58,7.25,11.70,1.21,215.50,4.69,16.93
2012,9.39,965.33,829.63,7.36,5.71,63.92,3.92,4.31,8.48,0.74,162.25,2.82,17.54
2013,9.76,946.53,752.62,5.46,5.56,65.64,3.42,3.79,6.58,0.72,76.62,1.27,17.95
2014,7.63,1723.15,1363.98,5.57,5.79,63.03,2.71,2.96,4.70,0.58,137.79,0.51,18.02
2015,7.84,1300.04,1108.46,5.93,5.75,63.47,4.69,5.09,8.85,1.00,326.21,6.95,18.50
2016,8.66,1018.38,848.58,5.81,5.39,67.71,5.44,5.93,11.25,1.16,151.04,2.63,20.23
2017,6.81,1617.42,1372.16,5.37,5.06,72.13,2.05,2.22,4.59,0.51,213.93,2.03,19.88
