加百裕,	3323
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,72.13,122.00,90.00,3.84,7.25,50.34,8.98,24.20,4.43,2.32,-35.36,-77.44,15.91
2006,71.89,136.00,108.00,3.68,10.02,36.42,9.84,31.52,4.14,4.57,4.71,6.56,17.26
2007,57.78,151.83,128.27,4.14,14.32,25.48,13.91,36.54,5.49,7.34,11.30,11.93,24.70
2008,63.15,182.31,130.91,3.61,8.42,43.34,8.21,19.78,4.42,4.61,23.78,14.08,24.95
2009,50.54,166.69,125.59,3.56,6.61,55.21,6.40,14.11,3.79,3.61,-13.99,-20.07,26.37
2010,49.37,169.86,150.97,3.80,10.18,35.85,5.18,9.80,2.95,2.55,28.29,21.62,26.88
2011,34.90,359.31,310.54,2.97,9.71,37.59,-1.79,-3.65,-2.08,-0.93,112.34,23.86,25.34
2012,49.67,217.83,182.39,4.38,9.80,37.24,1.61,2.34,1.01,0.60,-20.77,-16.71,25.10
2013,40.52,210.73,185.78,3.36,8.14,44.84,0.41,0.22,0.11,0.06,33.84,15.16,24.36
2014,42.93,207.98,179.43,3.66,10.17,35.88,3.75,6.10,3.01,1.53,7.53,2.77,25.58
2015,37.75,227.49,195.34,3.69,9.83,37.13,2.67,4.32,2.10,1.10,42.00,16.50,25.93
2016,48.38,182.24,144.07,3.62,7.87,46.37,2.01,3.44,1.52,0.90,-29.10,-24.16,25.79
2017,50.13,177.67,142.67,3.65,8.82,41.38,4.43,8.48,2.58,2.24,9.19,4.26,26.97
2018,61.02,147.89,103.33,3.32,7.20,50.69,4.11,8.80,2.20,2.39,-21.11,-31.94,27.24
