總太,	3056
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,39.00,607.00,533.00,4.25,11.53,31.65,2.00,2.00,2.00,0.28,33.00,4.00,11.49
2004,41.49,484.60,421.13,4.35,11.51,31.71,-3.28,-6.18,-4.30,-0.69,99.22,13.83,10.79
2005,50.00,136.00,114.00,3.98,6.79,53.75,-21.00,-39.00,-35.00,-3.54,12.00,8.00,7.26
2006,65.53,100.39,85.31,4.62,6.00,60.83,-28.97,-68.22,-48.00,-7.16,0.00,0.00,6.9
2007,38.51,266.77,185.31,4.98,1.75,208.57,-25.56,-51.72,-55.35,-3.05,0.00,0.00,6.76
2008,36.19,270.85,128.21,5.77,0.38,960.52,-3.84,-6.23,-16.63,-0.71,0.00,0.00,7.67
2009,33.07,292.44,169.38,22.97,1.27,287.40,2.26,3.45,3.23,0.27,75.23,34.76,7.95
2010,42.26,234.36,158.15,49.96,1.70,214.70,-0.30,-0.52,-0.47,-0.05,0.00,0.00,11.4
2011,45.42,207.78,46.76,349.95,0.62,588.70,21.04,37.83,33.78,6.14,-55.87,-46.48,18.17
2012,64.18,152.15,22.66,182.97,0.26,1403.84,9.38,22.09,27.54,3.65,0.00,-4.57,18.03
2013,65.51,159.95,25.03,128.00,0.40,912.50,19.07,64.00,34.01,9.27,0.00,-4.10,19.23
2014,64.73,147.78,27.27,5124.04,0.16,2281.25,4.42,12.63,21.39,2.43,0.00,-7.90,19.68
2015,58.72,163.20,39.26,1616.47,0.38,960.52,7.23,18.71,18.23,3.63,12.07,15.14,19.08
2016,42.67,216.17,53.56,1197.22,0.47,776.59,10.53,21.71,21.79,4.34,57.02,30.37,20.91
2017,52.28,182.92,49.33,1286.59,0.32,1140.62,7.92,15.23,23.78,3.24,0.00,-11.47,21.6
