冠軍,	1806
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.00,94.53,35.51,2.53,2.33,156.65,-11.56,-20.45,-44.66,-2.34,16.21,2.40,10.01
2001,41.76,78.69,34.07,3.02,2.42,150.82,-11.16,-22.01,-52.13,-2.05,18.84,6.62,8.62
2002,40.51,73.00,37.43,4.12,2.60,140.38,-0.17,-2.99,-7.00,-0.38,12.44,4.39,11.57
2003,40.10,88.89,56.22,4.62,1.95,187.17,2.18,1.61,2.97,0.20,22.41,7.69,11.64
2004,38.42,98.64,69.10,5.12,2.83,128.97,3.41,3.91,5.63,0.47,35.96,12.93,10.36
2005,33.15,122.85,81.85,4.79,2.94,124.14,4.84,6.14,8.67,0.67,36.11,9.80,11.40
2006,30.80,120.58,87.69,4.70,3.54,103.10,8.24,11.15,15.52,1.36,30.35,8.77,12.93
2007,30.95,211.31,147.56,4.43,3.51,103.98,9.86,13.51,20.44,1.83,27.73,0.01,14.15
2008,28.13,166.99,104.99,4.39,2.99,122.07,4.09,4.90,8.66,0.68,28.43,3.14,14.13
2009,24.72,261.16,175.63,4.09,2.23,163.67,11.22,14.75,36.63,2.26,41.30,4.53,15.80
2010,21.16,216.94,138.44,4.76,2.50,146.00,16.20,20.76,55.37,3.38,29.07,1.15,17.73
2011,23.59,194.12,112.85,4.67,2.54,143.70,9.56,12.13,32.03,2.21,11.14,-3.57,18.61
2012,24.66,175.36,99.54,4.28,2.78,131.29,-2.76,-3.90,-9.20,-0.69,24.66,1.15,16.99
2013,42.50,168.76,107.55,5.43,2.41,151.45,2.85,3.63,3.89,0.64,28.98,10.90,18.26
2014,46.41,173.26,99.16,5.23,2.22,164.41,-2.65,-6.46,-7.19,-1.15,4.84,1.52,17.20
2015,44.48,159.87,92.58,4.81,1.76,207.38,0.52,-0.98,-1.20,-0.17,19.50,8.28,16.99
2016,37.23,177.62,95.56,5.30,1.50,243.33,1.12,0.47,0.69,0.08,28.55,10.13,16.59
2017,38.98,196.50,118.61,5.24,1.54,237.01,-0.06,-1.26,-1.13,-0.21,28.15,10.04,16.26
2018,41.84,132.48,79.33,5.54,1.87,195.18,-4.32,-8.51,-11.39,-1.31,3.40,2.34,14.78
