敦泰,	3545
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,28.38,362.71,260.13,2.91,3.74,97.59,11.73,17.94,8.13,2.74,44.86,13.65,17.42
2008,16.20,674.31,420.74,3.90,4.52,80.75,9.28,12.00,5.81,2.03,32.91,-0.85,17.31
2009,23.23,446.96,324.37,3.89,4.30,84.88,10.05,12.57,6.72,2.25,55.69,9.03,18.45
2010,26.40,390.19,255.86,3.83,4.53,80.57,13.88,18.49,8.71,3.57,12.35,-4.92,20.17
2011,19.75,540.73,358.21,3.01,3.29,110.94,3.95,5.15,3.27,0.99,77.29,1.83,18.40
2012,38.87,265.16,142.54,3.18,3.61,101.10,3.36,4.83,2.46,0.89,NA,NA,18.50
2013,53.72,264.83,113.46,4.44,3.83,95.30,7.17,13.27,3.83,2.62,NA,NA,20.84
2014,49.37,326.53,172.12,4.52,3.26,111.96,2.81,5.04,1.46,1.04,32.31,6.35,20.10
2015,23.92,348.03,269.50,14.03,5.65,64.60,2.15,2.53,2.05,0.62,19.03,5.65,39.40
2016,23.53,302.44,219.59,7.54,3.44,106.10,1.44,1.83,1.91,0.73,36.28,10.88,38.84
2017,20.68,321.29,212.82,8.33,3.27,111.62,-0.67,-0.72,-0.96,-0.28,17.31,3.18,36.71
2018,28.52,279.00,202.62,8.85,3.48,104.88,-20.02,-26.11,-25.08,-8.66,-3.73,-3.51,28.45
