福大,	4402
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.66,129.56,66.15,3.78,3.53,103.39,0.16,-0.02,-0.30,-0.02,4.23,0.61,12.29
2001,54.72,79.61,35.79,3.47,3.28,111.28,-4.33,-12.67,-20.38,-1.53,-31.15,-9.63,10.82
2002,56.80,61.10,26.20,5.40,4.50,81.11,-3.80,-13.40,-13.70,-1.40,3.80,1.50,9.46
2003,58.10,44.60,21.20,8.90,6.60,55.30,-2.90,-11.30,-8.50,-1.10,28.40,12.20,8.46
2004,52.70,60.70,17.20,13.60,5.40,67.59,7.30,13.30,9.50,1.30,-7.40,-3.20,10.13
2005,47.90,49.00,16.70,16.10,5.30,68.86,-2.00,-9.40,-7.40,-0.90,33.30,15.60,9.76
2006,40.40,48.00,15.40,26.60,5.80,62.93,2.40,2.00,2.00,0.20,27.40,9.80,9.96
2007,49.70,75.60,19.50,26.40,3.00,121.66,-6.00,-13.00,-20.20,-1.22,-30.30,-10.00,8.74
2008,62.60,33.90,13.60,25.99,3.68,99.18,-17.99,-43.88,-65.91,-0.31,-13.63,84.47,5.60
2009,69.25,22.82,9.53,28.94,8.00,45.62,-8.35,-376.75,-30.80,-2.16,2.61,0.90,8.22
2010,57.80,56.04,10.19,27.83,3.08,118.50,11.08,23.71,30.89,2.38,-23.14,-7.48,10.02
2011,58.00,87.82,34.80,11.55,6.69,54.55,13.70,-35.99,-17.52,-3.55,-46.21,-11.05,7.86
2012,68.07,63.61,29.98,10.91,6.45,56.58,-9.75,-29.88,-14.45,-2.04,1.57,0.64,5.81
2013,67.40,69.21,39.53,8.69,7.49,48.73,-9.42,-35.01,-12.91,-1.98,41.47,-22.01,5.08
2014,73.47,41.59,28.42,7.39,9.73,37.51,-9.21,-35.69,-10.86,-2.85,2.14,1.24,7.63
2015,88.38,83.71,70.79,5.90,12.87,28.36,-15.21,-87.00,-23.73,-4.49,-19.35,-4.80,2.97
2016,80.80,51.71,39.72,4.47,10.27,35.54,3.61,13.09,4.71,0.42,-26.52,-11.69,3.38
2017,76.58,42.93,25.08,5.67,6.16,59.25,-3.46,-22.68,-15.64,-1.04,-12.36,-5.20,5.77
2018,94.25,41.84,33.43,3.06,2.68,136.19,-17.60,-127.85,-85.30,-4.50,-29.61,-29.88,1.27
