及成,	3095
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,36.95,105.13,90.72,3.25,11.40,32.01,5.21,7.42,9.90,1.45,14.22,1.07,19.68
2004,44.81,105.65,87.40,3.71,9.54,38.25,11.87,19.64,22.51,4.01,20.39,2.88,21.13
2005,39.14,119.33,98.40,3.12,7.11,51.33,8.47,13.59,22.17,2.91,0.00,0.00,23.17
2006,42.57,218.79,188.53,5.12,12.57,29.03,14.72,23.80,28.26,6.06,NA,NA,27.42
2007,39.34,147.78,134.31,3.13,6.83,53.44,6.81,10.38,40.46,2.78,NA,NA,28.58
2008,38.34,36.07,33.66,4.72,5.87,62.18,1.33,0.25,2.21,0.06,NA,NA,24.55
2009,28.56,72.23,70.19,3.65,15.06,24.23,-4.04,-13.67,-159.23,-3.17,137.00,14.81,20.01
2010,33.74,30.44,29.88,3.32,191.39,1.90,-17.64,-26.65,-227.05,-4.57,-5.00,-1.09,14.33
2011,28.06,74.43,73.89,3.87,586.59,0.62,0.76,0.10,0.97,0.00,-16.00,-2.18,15.56
2012,36.70,32.69,32.45,4.69,NA,NA,-27.26,-40.81,-420.09,-5.19,-6.24,-2.31,9.86
2013,81.69,63.70,49.76,3.80,7.55,48.34,-11.40,-55.26,-19.60,-4.63,2.24,2.78,5.46
2014,84.84,60.27,50.28,3.05,7.01,52.06,-4.45,-36.99,-8.74,-4.25,7.39,8.25,7.82
2015,84.43,69.88,62.99,2.88,9.37,38.95,-1.34,-21.25,-4.47,-1.76,6.95,8.57,5.17
2016,82.73,109.99,96.73,1.74,7.09,51.48,-13.40,-96.67,-38.71,-4.20,6.25,3.46,0.82
2017,83.08,148.45,134.04,3.37,10.10,36.13,-0.18,-5.85,-1.52,0.79,11.95,4.80,1.59
