綠意,	2596
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,55.16,171.77,29.35,5.61,0.29,1258.62,10.27,22.33,26.51,2.76,NA,NA,13.69
2008,19.52,463.87,131.14,10.25,0.76,480.26,20.34,33.20,25.31,4.64,332.92,82.49,16.07
2009,10.35,861.17,410.33,36.27,0.77,474.02,13.81,16.14,22.80,2.26,271.93,34.11,14.92
2010,5.11,1779.24,104.66,72.68,0.39,935.89,7.08,7.67,19.33,1.13,-649.28,-23.64,14.55
2011,38.56,237.22,53.42,3.60,0.09,4055.55,1.95,2.02,13.09,0.28,-56.43,-26.43,13.68
2012,36.22,256.38,47.99,4.72,0.28,1303.57,11.84,18.09,31.61,2.54,12.71,4.02,15.09
2013,36.24,259.97,49.56,3.67,0.23,1586.95,12.46,19.26,36.56,3.05,-19.69,-20.72,16.68
2014,29.67,535.97,141.59,7.86,0.26,1403.84,9.35,13.48,28.11,2.43,110.65,17.39,17.58
2015,38.03,247.15,49.95,612.87,0.11,3318.18,2.66,3.52,19.69,0.70,-44.58,-37.23,16.77
2016,22.61,418.25,95.94,137.00,0.42,869.04,18.19,25.42,33.04,4.24,116.25,30.89,19.90
2017,19.68,484.18,142.01,8.86,0.39,935.89,12.93,16.23,28.57,2.72,46.36,0.65,19.69
