廣豐,	1416
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.53,107.85,48.22,3.99,4.53,80.57,-8.92,-17.89,-44.78,-2.09,19.67,6.33,10.65
2001,51.26,91.31,40.02,3.71,5.07,71.99,-5.85,-13.77,-30.34,-1.39,0.00,0.00,9.45
2002,50.28,92.70,37.43,4.22,4.79,76.20,-2.51,-6.68,-10.32,-0.71,7.52,3.02,8.50
2003,40.58,58.53,35.48,4.10,4.44,82.20,-3.40,-7.15,-12.11,-0.74,*****,*****,9.01
2004,36.63,52.30,35.85,5.38,4.70,77.65,-0.56,-1.47,-2.88,-0.15,6.28,2.89,10.42
2005,36.10,77.50,42.45,4.43,3.39,107.66,-2.41,-4.32,-13.33,-0.45,0.00,0.00,10.03
2006,30.18,62.07,50.13,5.22,2.60,140.38,1.34,1.45,8.21,0.15,0.00,0.00,10.17
2007,28.15,109.37,73.19,3.11,2.87,127.17,0.89,0.64,8.37,0.07,0.00,0.00,10.30
2008,24.51,77.03,39.76,3.14,3.01,121.26,-2.91,-4.59,-68.71,-0.45,0.00,0.00,9.83
2009,21.29,118.10,41.51,3.07,2.21,165.15,1.01,1.05,21.14,0.10,0.00,0.00,9.88
2010,11.17,105.64,45.58,4.36,3.14,116.24,3.78,4.40,88.53,0.63,56.92,2.56,14.52
2011,12.41,64.09,23.09,4.31,3.10,117.74,4.12,4.58,128.21,0.67,NA,NA,14.91
2012,8.06,76.39,58.69,8.32,3.97,91.93,17.04,18.86,555.95,3.11,184.98,3.55,18.09
2013,42.09,177.27,17.88,7.92,0.09,4055.55,0.77,1.07,19.21,0.19,-9.59,-11.35,19.03
2014,50.48,129.38,20.71,23.68,0.25,1460.00,4.84,8.98,41.78,1.68,6.50,-5.97,18.60
2015,57.66,111.82,8.68,23.52,0.29,1258.62,-0.22,-0.68,-2.59,-0.13,-7.99,-5.55,19.09
2016,52.76,130.38,31.80,65.62,0.87,419.54,10.29,22.49,30.94,4.69,58.61,15.07,24.33
2017,50.98,140.92,66.79,50.22,1.02,357.84,2.88,4.81,9.92,1.13,84.77,7.10,22.79
