高雄銀,	2836
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,94.51,92.76,NA,NA,NA,NA,-0.33,-5.35,-3.33,-1.27,NA,NA,23.08
2001,94.92,114.86,NA,NA,NA,NA,0.40,7.51,6.42,1.74,NA,NA,23.14
2002,94.44,106.64,NA,NA,NA,NA,0.09,1.61,1.81,0.36,NA,NA,21.61
2003,93.45,140.27,NA,NA,NA,NA,0.31,5.11,9.53,1.12,NA,NA,22.13
2004,93.19,NA,NA,NA,NA,NA,0.26,3.85,9.36,0.78,NA,NA,20.43
2005,93.19,NA,NA,NA,NA,NA,0.26,3.78,9.12,0.78,NA,NA,20.65
2006,92.78,NA,NA,NA,NA,NA,0.33,4.67,21.27,0.97,NA,NA,0
2007,93.36,NA,NA,NA,NA,NA,0.09,1.35,6.56,0.28,NA,NA,0
2008,94.91,NA,NA,NA,NA,NA,-0.57,-9.88,-68.04,-1.86,NA,NA,0
2009,94.92,NA,NA,NA,NA,NA,0.04,0.81,4.19,0.15,NA,NA,0
2010,95.54,NA,NA,NA,NA,NA,0.06,1.34,5.43,0.24,NA,NA,0
2011,95.37,NA,NA,NA,NA,NA,-0.20,-4.35,-18.69,-0.71,NA,NA,0
2012,95.06,NA,NA,NA,NA,NA,0.17,3.63,12.94,0.55,NA,NA,0
2013,95.39,NA,NA,NA,NA,NA,0.18,3.94,14.27,0.58,NA,NA,14.91
2014,95.76,NA,NA,NA,NA,NA,0.20,4.62,15.00,0.69,NA,NA,15.30
2015,95.44,NA,NA,NA,NA,NA,0.22,5.09,17.84,0.76,NA,NA,15.28
2016,95.11,NA,NA,NA,NA,NA,0.25,5.32,19.27,0.79,NA,NA,15.14
2017,94.59,NA,NA,NA,NA,NA,0.17,3.39,13.74,0.47,NA,NA,14.14
