昇銳,	3128
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,62.75,126.62,78.30,4.61,4.81,75.88,6.58,14.58,3.89,1.51,NA,NA,12.45
2005,51.73,156.11,84.06,4.44,4.04,90.34,9.12,19.31,6.05,2.38,36.61,19.67,13.48
2006,38.70,226.47,135.68,4.52,4.50,81.11,12.87,22.02,7.83,3.15,20.88,7.31,15.28
2007,24.33,311.67,158.81,4.37,3.97,91.93,12.50,17.74,8.42,3.02,45.46,3.47,18.36
2008,20.33,363.88,164.86,4.89,3.36,108.63,5.58,7.12,4.13,1.25,66.42,0.33,16.77
2009,21.34,357.79,194.64,5.24,3.05,119.67,7.68,9.68,6.28,1.65,76.95,11.50,17.42
2010,23.99,317.49,128.31,4.97,2.51,145.41,0.18,0.20,0.15,0.03,NA,NA,15.84
2011,21.91,351.72,116.57,5.99,2.60,140.38,0.63,0.68,0.42,0.11,3.66,0.79,16.05
2012,22.06,347.47,120.48,5.85,2.54,143.70,-4.63,-6.06,-3.86,-0.91,-21.40,-10.26,14.12
2013,24.55,326.38,120.31,5.54,2.17,168.20,0.52,0.58,0.38,0.08,42.54,11.57,14.03
2014,35.46,252.21,107.48,5.65,1.99,183.41,-1.73,-3.05,-2.38,-0.43,20.51,4.88,13.63
2015,37.24,205.33,95.14,5.32,2.11,172.98,1.05,0.93,1.65,0.06,-9.80,-3.21,13.58
2016,35.25,195.77,91.43,5.36,2.26,161.50,1.55,2.09,1.61,0.23,20.78,8.43,13.65
2017,34.97,178.13,93.32,5.58,2.43,150.20,1.22,1.57,1.22,0.22,16.30,5.43,13.58
2018,32.81,231.08,107.31,5.58,2.62,139.31,1.88,2.55,1.95,0.37,23.17,4.45,13.55
