全球傳動,	4540
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2014,54.72,106.24,68.22,2.61,2.51,145.41,3.59,3.75,5.62,1.15,1.34,0.87,17.63
2015,57.77,101.39,54.13,2.37,2.07,176.32,1.14,1.70,1.57,0.30,-7.54,-4.16,17.43
2016,58.62,166.63,92.81,2.62,2.03,179.80,1.91,3.07,2.65,0.54,31.54,10.17,17.97
2017,56.27,167.76,95.52,3.96,2.72,134.19,6.16,13.13,7.88,2.50,77.78,21.28,20.17
2018,39.51,292.76,187.75,4.14,2.15,169.76,13.13,23.74,18.18,6.93,10.11,0.32,36.37
