譁裕,	3419
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,53.77,116.92,107.83,2.47,16.14,22.61,7.50,15.83,6.78,2.12,8.47,7.74,17.94
2005,44.91,108.97,95.15,3.18,18.29,19.95,10.94,20.80,9.72,3.43,15.20,9.60,18.52
2006,42.48,112.41,100.09,3.84,19.57,18.65,8.20,13.73,8.45,2.43,0.00,0.00,19.71
2007,41.35,180.93,169.13,3.04,21.40,17.05,7.11,11.61,8.36,2.10,48.50,15.28,19.52
2008,41.64,119.90,113.96,2.81,25.46,14.33,-1.50,-3.16,-2.40,-0.55,-1.97,-1.30,17.21
2009,35.01,162.30,153.35,2.68,31.38,11.63,0.68,0.56,0.48,0.10,32.90,10.94,16.82
2010,36.21,278.92,255.91,2.97,30.10,12.12,-2.13,-3.70,-3.10,-0.60,-1.03,-0.17,15.65
2011,33.47,94.33,83.21,3.08,18.21,20.04,-2.74,-4.77,-4.79,-0.85,13.03,5.85,15.44
2012,41.58,102.56,96.98,2.72,21.30,17.13,3.82,5.52,5.59,0.86,-1.11,-0.67,15.91
2013,45.82,169.74,125.37,2.17,4.44,82.20,-3.78,-7.78,-5.95,-1.11,12.17,5.79,14.40
2014,39.33,184.02,152.04,2.21,4.35,83.90,-0.78,-2.06,-1.73,-0.29,3.14,1.27,14.27
2015,35.96,190.91,166.43,2.46,7.42,49.19,-1.77,-3.38,-2.63,-0.50,8.31,2.97,14.07
2016,36.27,192.70,159.49,2.71,9.85,37.05,3.95,5.81,3.67,0.83,-6.79,-2.52,13.92
2017,31.27,213.94,182.08,2.36,7.59,48.08,-3.23,-5.16,-3.86,-0.69,32.08,8.94,12.54
2018,26.87,251.36,210.27,2.79,7.06,51.69,3.24,4.32,3.55,0.59,26.54,5.98,12.89
