雙喜,	5516
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,71.89,120.40,98.55,2.02,0.29,1258.62,0.77,-2.00,-1.03,-0.21,11.25,25.47,10.25
2001,74.37,118.09,103.59,5.45,0.96,380.20,1.49,-0.29,-0.06,-0.03,0.00,0.00,10.22
2002,73.60,119.51,88.84,4.09,0.79,462.02,1.78,1.20,0.29,0.12,1.37,3.29,10.35
2003,64.32,128.00,85.01,3.90,0.44,829.54,-1.52,-7.45,-2.26,-0.74,15.42,23.54,9.60
2004,77.56,117.81,83.82,2.65,0.35,1042.85,-5.37,-21.09,-6.57,-1.83,0.00,0.00,7.78
2005,75.79,119.71,77.76,4.28,0.70,521.42,5.73,21.90,2.86,1.91,0.00,0.00,9.69
2006,71.74,133.87,89.91,2.68,0.39,935.89,3.63,10.90,2.54,1.12,13.86,23.08,10.80
2007,57.84,166.17,144.40,1.78,0.21,1738.09,3.13,7.15,3.57,0.80,100.05,94.57,11.61
2008,60.48,149.22,115.24,1.02,0.10,3650.00,1.38,2.71,2.96,0.31,-49.84,-5.62,11.05
2009,63.80,142.52,110.18,3.53,0.33,1106.06,2.95,6.80,2.04,0.77,-6.37,-5.38,11.86
2010,72.65,125.55,101.63,2.72,0.36,1013.88,2.76,7.43,2.43,0.90,0.00,0.00,12.26
2011,71.63,130.51,97.40,3.31,0.61,598.36,9.88,32.97,7.33,4.71,3.01,6.75,16.31
2012,57.30,157.31,122.92,2.18,0.31,1177.41,3.32,8.11,2.96,1.33,21.85,20.62,16.65
2013,61.51,139.61,94.73,2.28,0.22,1659.09,-8.31,-22.33,-9.80,-3.33,8.63,12.88,13.30
2014,37.71,201.18,181.44,1.63,0.15,2433.33,-5.72,-13.14,-11.58,-1.65,77.57,41.42,11.75
2015,47.81,162.34,146.23,2.57,0.76,480.26,-1.62,-3.52,-2.50,-0.41,-3.20,0.00,11.37
2016,43.59,176.83,155.49,2.91,0.61,598.36,-4.52,-8.49,-5.38,-0.93,38.19,25.35,10.47
2017,53.18,150.68,133.90,2.83,0.56,651.78,-1.09,2.53,1.29,0.27,0.00,0.00,10.74
2018,66.26,132.86,103.99,5.66,0.72,506.94,6.44,15.34,5.43,1.78,0.00,0.00,12.48
