銘旺科,	2429
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.28,136.48,120.23,3.16,8.36,43.66,4.25,5.56,4.00,0.73,6.83,2.94,13.49
2001,45.60,146.72,125.65,2.33,6.03,60.53,-2.08,-7.02,-8.15,-0.92,34.44,12.52,12.81
2002,50.84,92.02,76.21,2.10,4.81,75.88,-13.38,-28.26,-53.20,-3.06,11.79,3.47,9.72
2003,63.52,68.79,51.77,3.60,6.46,56.50,-10.19,-26.86,-23.04,-2.30,-0.19,-0.10,7.43
2004,70.98,71.53,53.69,3.06,6.48,56.32,-10.39,-25.18,-15.86,-1.67,0.00,0.00,5.83
2005,78.36,80.98,60.59,2.89,5.50,66.36,-7.43,-36.25,-14.62,-3.78,NA,NA,3.55
2006,88.10,83.13,61.17,2.79,5.11,71.42,-27.69,-169.94,-42.81,-5.69,NA,NA,0.89
2007,88.75,57.92,40.38,3.23,4.93,74.03,-7.30,-82.41,-11.73,-0.59,NA,NA,0.56
2008,98.59,46.73,36.47,4.87,6.34,57.57,-7.97,-157.76,-9.34,-1.55,14.78,11.00,0.21
2009,90.58,45.32,31.36,5.76,6.49,56.24,2.22,11.60,0.65,0.27,2.69,1.89,4.05
2010,62.73,75.10,59.82,4.29,8.72,41.85,-16.69,-69.55,-25.58,-1.33,NA,NA,2.94
2011,74.65,113.62,44.33,2.62,15.78,23.13,-15.49,-51.20,-32.35,-1.18,NA,NA,1.67
2012,61.70,114.38,108.85,2.88,45.32,8.05,17.51,53.82,18.01,6.70,NA,NA,14.44
2013,39.84,93.68,82.62,2.11,26.50,13.77,-10.52,-21.82,-14.19,-3.58,NA,NA,14.36
2014,51.75,84.49,76.76,2.93,30.47,11.97,-11.04,-20.85,-12.12,-2.71,NA,NA,11.66
2015,50.90,74.33,67.62,2.88,34.37,10.61,-10.28,-22.04,-11.37,-2.31,2.69,2.48,9.33
2016,68.81,73.72,60.49,3.01,8.09,45.11,1.85,3.45,1.25,0.22,11.55,11.57,9.55
2017,70.40,70.59,53.57,4.09,7.69,47.46,-6.95,-26.34,-7.34,-2.21,14.95,14.14,7.34
