濟生,	4111
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.00,273.00,208.00,3.07,5.37,67.97,3.00,4.00,6.00,0.67,65.00,6.00,n/a
2001,35.00,265.00,213.00,3.03,5.52,66.12,3.00,5.00,7.00,0.78,54.00,5.00,n/a
2002,40.00,373.00,317.00,3.07,5.80,62.93,5.00,7.00,10.00,1.13,56.00,5.00,16.64
2003,37.00,305.00,280.00,3.02,7.41,49.25,5.00,7.00,10.00,1.13,50.00,5.00,16.28
2004,35.00,228.00,205.00,3.00,8.00,45.62,8.00,12.00,16.00,1.89,36.00,6.00,16.58
2005,25.00,299.00,264.00,3.01,7.01,52.06,5.00,7.00,10.00,1.15,41.00,3.00,16.94
2006,24.00,324.00,285.00,2.79,7.35,49.65,3.00,4.00,6.00,0.68,37.00,1.00,16.43
2007,26.00,294.00,257.00,2.83,8.07,45.22,2.00,3.00,4.00,0.49,152.00,17.00,16.15
2008,26.18,307.10,270.91,3.01,7.50,48.66,2.86,3.87,5.24,0.63,40.89,3.65,16.33
2009,28.95,266.33,228.36,3.00,6.26,58.30,3.19,4.41,5.72,0.72,32.85,3.41,16.45
2010,29.61,212.75,180.04,3.07,6.49,56.24,2.76,3.90,4.68,0.63,32.85,5.34,16.40
2011,27.32,250.47,207.41,2.95,6.77,53.91,2.18,3.05,3.72,0.49,9.79,0.21,16.22
2012,32.70,185.28,160.42,3.40,8.28,44.08,5.90,8.43,8.17,1.41,50.37,8.83,17.25
2013,36.52,149.44,127.49,3.40,8.01,45.56,7.01,10.67,10.38,1.83,36.19,6.94,17.94
2014,31.22,172.35,135.58,3.71,7.54,48.40,5.06,7.58,7.74,1.33,50.28,7.47,18.06
2015,31.11,166.70,137.26,3.67,7.69,47.46,2.73,3.93,4.19,0.68,31.44,4.34,17.53
2016,28.84,171.95,141.50,3.39,8.34,43.76,5.07,7.21,7.55,1.28,34.61,3.96,17.90
2017,28.91,183.38,159.39,3.46,9.70,37.62,5.62,7.88,7.82,1.43,57.15,7.39,18.49
2018,30.48,177.52,152.12,3.27,9.51,38.38,2.85,4.03,4.36,0.74,33.46,3.69,18.34
