友達,	2409
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.95,151.18,80.79,6.07,5.43,67.21,5.95,12.55,11.87,1.60,41.70,5.24,20.89
2001,58.00,156.00,108.00,6.19,4.99,73.14,-6.00,-15.00,-18.00,-2.34,7.00,1.00,14.79
2002,39.00,208.00,173.00,7.86,7.36,49.59,6.00,10.00,8.00,1.65,91.00,19.00,19.34
2003,41.00,127.00,105.00,8.56,9.11,40.06,12.00,18.00,16.00,3.65,89.00,22.00,21.28
2004,41.00,117.00,88.00,9.56,11.28,32.35,15.00,25.00,17.00,5.82,99.00,18.00,26.40
2005,51.00,109.00,88.00,6.85,12.52,29.15,6.00,11.00,7.00,2.77,53.00,12.00,26.70
2006,58.00,95.00,69.00,5.81,9.90,36.86,3.00,5.00,3.00,1.41,40.00,11.00,30.47
2007,50.00,124.00,102.00,7.13,11.47,31.82,11.00,22.00,12.00,7.22,90.00,23.00,37.10
2008,45.00,88.00,71.00,8.41,14.42,25.31,4.00,7.00,5.00,2.50,86.00,16.00,34.10
2009,52.00,88.00,70.00,8.39,14.28,25.56,-4.60,-9.70,-8.00,-3.04,25.00,6.00,29.69
2010,51.00,91.00,70.00,7.85,12.96,28.16,1.70,2.50,2.00,0.76,49.00,10.00,30.38
2011,60.00,85.00,61.00,7.22,11.12,32.82,-11.00,-25.90,-17.00,-6.94,5.00,1.00,23.27
2012,66.00,81.00,57.00,8.35,10.80,33.79,-10.61,-30.81,-15.00,-6.19,17.00,4.00,16.90
2013,64.00,94.00,72.00,9.66,9.54,38.25,1.60,2.50,1.00,0.45,27.00,5.00,17.07
2014,57.00,108.00,86.00,7.91,9.72,37.55,4.50,9.50,4.43,1.83,37.00,6.00,18.80
2015,52.00,115.00,91.00,7.64,9.40,38.82,1.60,2.40,1.30,0.51,44.00,6.00,18.91
2016,54.00,139.00,113.00,7.92,9.91,36.83,2.10,3.30,2.00,0.81,31.00,3.00,18.83
2017,49.00,168.00,142.30,7.70,10.70,34.11,7.50,14.20,8.90,3.36,78.70,7.30,21.63
2018,47.00,115.60,94.30,7.00,10.90,33.48,2.40,3.60,2.60,1.06,31.20,2.40,21.08
