大洋-KY,	5907
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2012,49.69,96.97,89.34,251.25,100.97,3.61,5.35,10.43,3.40,5.03,29.07,13.75,n/a
2013,59.70,100.43,88.81,63.75,4.94,73.88,4.56,10.09,13.78,4.94,13.65,5.92,51.20
2014,57.71,97.74,70.83,64.40,5.37,67.97,4.53,10.05,14.13,5.38,8.28,2.39,56.44
2015,59.29,122.33,87.57,56.35,5.16,70.73,1.60,2.95,4.44,1.63,-4.15,-6.25,53.56
2016,56.83,140.50,130.67,30.68,5.44,67.09,1.65,3.06,4.81,1.65,14.49,6.31,51.98
2017,55.67,93.36,85.04,20.62,6.26,58.30,1.93,3.52,5.61,1.87,7.67,4.05,51.52
