智基,	6294
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,41.23,158.90,124.40,4.05,3.39,107.66,-6.74,-12.65,-9.83,-1.60,28.54,14.48,13.34
2002,40.98,180.46,131.99,5.34,5.36,68.09,4.41,6.85,3.15,0.83,22.43,11.87,13.20
2003,54.96,153.19,97.18,7.99,7.61,47.96,9.32,18.06,4.07,2.38,7.99,8.18,14.34
2004,34.39,212.11,116.62,4.89,3.08,118.50,-20.51,-40.42,-19.89,-3.92,51.55,18.48,7.61
2005,60.63,124.50,81.65,17.70,3.64,100.27,-29.01,-55.64,-20.04,-3.31,NA,NA,4.29
2006,71.82,87.33,55.69,6.78,3.20,114.06,-26.49,-78.12,-24.52,-4.83,-81.13,-79.65,3.78
2007,81.48,52.26,32.32,6.89,2.72,134.19,-24.77,-109.09,-26.82,-2.27,0.41,0.41,1.27
2008,97.88,69.29,67.98,4.56,2.22,164.41,-19.05,-166.53,-39.57,-1.13,-58.46,-388.94,0.08
2009,89.93,25.34,23.44,2.75,NA,NA,-4.75,-85.08,-14.60,-3.26,1.76,19.28,5.67
2010,63.48,155.01,149.59,24.24,NA,NA,-12.05,-49.69,-21.42,-2.86,13.79,3.10,5.84
2011,73.00,67.98,67.98,69.11,NA,NA,-4.79,-17.74,-14.02,-0.96,15.30,-151.87,6.01
2012,49.67,84.44,81.71,60.76,4.42,82.57,20.49,53.36,33.25,4.37,75.88,245.18,10.38
2013,55.91,62.30,60.28,57.10,2.22,164.41,2.45,5.24,3.07,0.55,38.67,953.11,10.86
2014,70.05,76.35,68.05,78.43,2.31,158.00,1.11,3.11,1.24,0.34,51.15,82.57,11.20
2015,62.15,109.05,106.31,124.30,2.03,179.80,18.34,53.15,18.15,7.37,52.67,65.14,17.56
2016,52.87,135.05,132.21,140.87,1.52,240.13,24.95,58.10,28.35,10.69,50.58,33.92,22.15
2017,51.24,142.26,139.36,116.43,1.27,287.40,21.93,45.71,27.83,10.24,48.74,15.56,23.72
